,Username,Round,Vote_From,Vote_Amount,Round_Winner,Total_Votes,ENS,Address
1186,@heyellieday,16,@heyellieday,10,TRUE,4919,ellie.mirror.xyz,
1187,@heyellieday,16,@clam1123,7,TRUE,4919,ellie.mirror.xyz,
1188,@heyellieday,16,@yollo,6,TRUE,4919,ellie.mirror.xyz,
1189,@heyellieday,16,@thisisthetruth,5,TRUE,4919,ellie.mirror.xyz,
1190,@heyellieday,16,@stephenpdiesel,5,TRUE,4919,ellie.mirror.xyz,
1191,@heyellieday,16,@kenbot,5,TRUE,4919,ellie.mirror.xyz,
1192,@heyellieday,16,@anantdgoel,4,TRUE,4919,ellie.mirror.xyz,
1193,@heyellieday,16,@ChadHugghins,4,TRUE,4919,ellie.mirror.xyz,
1194,@heyellieday,16,@streamjonathan,1,TRUE,4919,ellie.mirror.xyz,
1195,@heyellieday,16,@_willthompson,1,TRUE,4919,ellie.mirror.xyz,
1196,@divine_economy,16,@mariodgabriele,1565,TRUE,4913,no ens,
1197,@divine_economy,16,@quasimatt,1140,TRUE,4913,no ens,
1198,@divine_economy,16,@David_Rudnick,1060,TRUE,4913,no ens,
1199,@divine_economy,16,@ljin18,500,TRUE,4913,no ens,
1200,@divine_economy,16,@notscottmoore,250,TRUE,4913,no ens,
1201,@divine_economy,16,@ecrivaine_k,200,TRUE,4913,no ens,
1202,@divine_economy,16,@patrickxrivera,100,TRUE,4913,no ens,
1203,@divine_economy,16,@rowanspencer__,60,TRUE,4913,no ens,
1204,@divine_economy,16,@divine_economy,30,TRUE,4913,no ens,
1205,@divine_economy,16,@ShawnKanungo,5,TRUE,4913,no ens,
1206,@divine_economy,16,@TiwariKratika22,3,TRUE,4913,no ens,
1207,@Kpaxs,16,@kneelingbus,1360,TRUE,4905,no ens,
1208,@Kpaxs,16,@bitsikka,1285,TRUE,4905,no ens,
1209,@Kpaxs,16,@masonnystrom,890,TRUE,4905,no ens,
1210,@Kpaxs,16,@neya28901334,360,TRUE,4905,no ens,
1211,@Kpaxs,16,@patrickxrivera,200,TRUE,4905,no ens,
1212,@Kpaxs,16,@stephensonhmatt,200,TRUE,4905,no ens,
1213,@Kpaxs,16,@kashinath_tamot,110,TRUE,4905,no ens,
1214,@Kpaxs,16,@Kpaxs,100,TRUE,4905,no ens,
1215,@Kpaxs,16,@enaraxr,81,TRUE,4905,no ens,
1216,@Kpaxs,16,@qiuqiualg,80,TRUE,4905,no ens,
1217,@Kpaxs,16,@tracydetg,60,TRUE,4905,no ens,
1218,@Kpaxs,16,@sishuitang,40,TRUE,4905,no ens,
1219,@Kpaxs,16,@maridegenia,40,TRUE,4905,no ens,
1220,@Kpaxs,16,@mikemckain_,30,TRUE,4905,no ens,
1221,@Kpaxs,16,@like_a_bitcoin,20,TRUE,4905,no ens,
1222,@Kpaxs,16,@ideamarkets_,10,TRUE,4905,no ens,
1223,@Kpaxs,16,@Azrkhr,10,TRUE,4905,no ens,
1224,@Kpaxs,16,@benschecter,10,TRUE,4905,no ens,
1225,@Kpaxs,16,@zydetg,9,TRUE,4905,no ens,
1226,@Kpaxs,16,@codygallo,5,TRUE,4905,no ens,
1227,@Kpaxs,16,@29942611Amy,5,TRUE,4905,no ens,
1228,@billyrennekamp,15,@David_Rudnick,1050,TRUE,8176,okwme.mirror.xyz,
1229,@billyrennekamp,15,@themintfund,1040,TRUE,8176,okwme.mirror.xyz,
1230,@billyrennekamp,15,@0xstark,1040,TRUE,8176,okwme.mirror.xyz,
1231,@billyrennekamp,15,@simondlr,800,TRUE,8176,okwme.mirror.xyz,
1232,@billyrennekamp,15,@Sim_Pop,600,TRUE,8176,okwme.mirror.xyz,
1233,@billyrennekamp,15,@sinahab,550,TRUE,8176,okwme.mirror.xyz,
1234,@billyrennekamp,15,@keikreutler,510,TRUE,8176,okwme.mirror.xyz,
1235,@billyrennekamp,15,@otherinternet__,510,TRUE,8176,okwme.mirror.xyz,
1236,@billyrennekamp,15,@adamludwin,500,TRUE,8176,okwme.mirror.xyz,
1237,@billyrennekamp,15,@_callil,250,TRUE,8176,okwme.mirror.xyz,
1238,@billyrennekamp,15,@cjremus,250,TRUE,8176,okwme.mirror.xyz,
1239,@billyrennekamp,15,@notscottmoore,200,TRUE,8176,okwme.mirror.xyz,
1240,@billyrennekamp,15,@jondashkyle,100,TRUE,8176,okwme.mirror.xyz,
1241,@billyrennekamp,15,@daranda,100,TRUE,8176,okwme.mirror.xyz,
1242,@billyrennekamp,15,@CryptoCosmicOwl,100,TRUE,8176,okwme.mirror.xyz,
1243,@billyrennekamp,15,@StatefulWorks,100,TRUE,8176,okwme.mirror.xyz,
1244,@billyrennekamp,15,@chrismartz,100,TRUE,8176,okwme.mirror.xyz,
1245,@billyrennekamp,15,@ducmobling,80,TRUE,8176,okwme.mirror.xyz,
1246,@billyrennekamp,15,@tanghoufa,70,TRUE,8176,okwme.mirror.xyz,
1247,@billyrennekamp,15,@sailingfanblues,50,TRUE,8176,okwme.mirror.xyz,
1248,@billyrennekamp,15,@NikitaaMashkov,40,TRUE,8176,okwme.mirror.xyz,
1249,@billyrennekamp,15,@jtchomko,30,TRUE,8176,okwme.mirror.xyz,
1250,@billyrennekamp,15,@samueldiamond,20,TRUE,8176,okwme.mirror.xyz,
1251,@billyrennekamp,15,@awkweb,20,TRUE,8176,okwme.mirror.xyz,
1252,@billyrennekamp,15,@billyrennekamp,10,TRUE,8176,okwme.mirror.xyz,
1253,@billyrennekamp,15,@clam1123,10,TRUE,8176,okwme.mirror.xyz,
1254,@billyrennekamp,15,@cici6814,10,TRUE,8176,okwme.mirror.xyz,
1255,@billyrennekamp,15,@Cady886,10,TRUE,8176,okwme.mirror.xyz,
1256,@billyrennekamp,15,@SpaceXponential,8,TRUE,8176,okwme.mirror.xyz,
1257,@billyrennekamp,15,@onedayillbeok,5,TRUE,8176,okwme.mirror.xyz,
1258,@billyrennekamp,15,@ran_dom,3,TRUE,8176,okwme.mirror.xyz,
1259,@billyrennekamp,15,@lianwang16,3,TRUE,8176,okwme.mirror.xyz,
1260,@billyrennekamp,15,@tubefilter,2,TRUE,8176,okwme.mirror.xyz,
1261,@billyrennekamp,15,@mathewi,2,TRUE,8176,okwme.mirror.xyz,
1262,@billyrennekamp,15,@TiwariKratika22,1,TRUE,8176,okwme.mirror.xyz,
1263,@billyrennekamp,15,@liquidfunc,1,TRUE,8176,okwme.mirror.xyz,
1264,@billyrennekamp,15,@matthewmanasse,1,TRUE,8176,okwme.mirror.xyz,
1265,@fishvote_,15,@john_c_palmer,1140,TRUE,6326,fish.mirror.xyz,
1266,@fishvote_,15,@VirtualElena,1020,TRUE,6326,fish.mirror.xyz,
1267,@fishvote_,15,@_anishagnihotri,1010,TRUE,6326,fish.mirror.xyz,
1268,@fishvote_,15,@keikreutler,510,TRUE,6326,fish.mirror.xyz,
1269,@fishvote_,15,@otherinternet__,510,TRUE,6326,fish.mirror.xyz,
1270,@fishvote_,15,@seedclubhq,440,TRUE,6326,fish.mirror.xyz,
1271,@fishvote_,15,@sinahab,400,TRUE,6326,fish.mirror.xyz,
1272,@fishvote_,15,@AlexisGauba,300,TRUE,6326,fish.mirror.xyz,
1273,@fishvote_,15,@_callil,250,TRUE,6326,fish.mirror.xyz,
1274,@fishvote_,15,@jondashkyle,100,TRUE,6326,fish.mirror.xyz,
1275,@fishvote_,15,@ljxie,100,TRUE,6326,fish.mirror.xyz,
1276,@fishvote_,15,@albertethwin,80,TRUE,6326,fish.mirror.xyz,
1277,@fishvote_,15,@jiayaliu,80,TRUE,6326,fish.mirror.xyz,
1278,@fishvote_,15,@aricaqueenia,80,TRUE,6326,fish.mirror.xyz,
1279,@fishvote_,15,@stronghdkg,70,TRUE,6326,fish.mirror.xyz,
1280,@fishvote_,15,@kinlpame,70,TRUE,6326,fish.mirror.xyz,
1281,@fishvote_,15,@strangechances,50,TRUE,6326,fish.mirror.xyz,
1282,@fishvote_,15,@piercesword,22,TRUE,6326,fish.mirror.xyz,
1283,@fishvote_,15,@lassolaseri,20,TRUE,6326,fish.mirror.xyz,
1284,@fishvote_,15,@loftradio_,10,TRUE,6326,fish.mirror.xyz,
1285,@fishvote_,15,@catalogworks,10,TRUE,6326,fish.mirror.xyz,
1286,@fishvote_,15,@awkweb,10,TRUE,6326,fish.mirror.xyz,
1287,@fishvote_,15,@FemiAw,10,TRUE,6326,fish.mirror.xyz,
1288,@fishvote_,15,@matthewmanasse,9,TRUE,6326,fish.mirror.xyz,
1289,@fishvote_,15,@mathewi,8,TRUE,6326,fish.mirror.xyz,
1290,@fishvote_,15,@lianwang16,7,TRUE,6326,fish.mirror.xyz,
1291,@fishvote_,15,@anantdgoel,5,TRUE,6326,fish.mirror.xyz,
1292,@fishvote_,15,@marx_d_,5,TRUE,6326,fish.mirror.xyz,
1293,@rara_social,15,@seedclubhq,1730,TRUE,5586,rara.mirror.xyz,
1294,@rara_social,15,@thattallguy,1010,TRUE,5586,rara.mirror.xyz,
1295,@rara_social,15,@enaraxr,999,TRUE,5586,rara.mirror.xyz,
1296,@rara_social,15,@boardroom_info,500,TRUE,5586,rara.mirror.xyz,
1297,@rara_social,15,@ljxie,250,TRUE,5586,rara.mirror.xyz,
1298,@rara_social,15,@DrewCoffman,222,TRUE,5586,rara.mirror.xyz,
1299,@rara_social,15,@belGIANgwaffles,190,TRUE,5586,rara.mirror.xyz,
1300,@rara_social,15,@songcampdotband,170,TRUE,5586,rara.mirror.xyz,
1301,@rara_social,15,@Cooopahtroopa,100,TRUE,5586,rara.mirror.xyz,
1302,@rara_social,15,@holdfurubang,80,TRUE,5586,rara.mirror.xyz,
1303,@rara_social,15,@houmensiy,70,TRUE,5586,rara.mirror.xyz,
1304,@rara_social,15,@lwsnbaker,60,TRUE,5586,rara.mirror.xyz,
1305,@rara_social,15,@FWBtweets,50,TRUE,5586,rara.mirror.xyz,
1306,@rara_social,15,@Iiterature,50,TRUE,5586,rara.mirror.xyz,
1307,@rara_social,15,@JacobShiach,40,TRUE,5586,rara.mirror.xyz,
1308,@rara_social,15,@azeemk_,30,TRUE,5586,rara.mirror.xyz,
1309,@rara_social,15,@Blockchase,10,TRUE,5586,rara.mirror.xyz,
1310,@rara_social,15,@metamick14,10,TRUE,5586,rara.mirror.xyz,
1311,@rara_social,15,@BioOptimist,10,TRUE,5586,rara.mirror.xyz,
1312,@rara_social,15,@stephenpdiesel,5,TRUE,5586,rara.mirror.xyz,
1313,@abbey_titcomb,15,@MarkBeylin,1050,TRUE,5275,no ens,
1314,@abbey_titcomb,15,@ljxie,810,TRUE,5275,no ens,
1315,@abbey_titcomb,15,@cjremus,760,TRUE,5275,no ens,
1316,@abbey_titcomb,15,@medhakothari,480,TRUE,5275,no ens,
1317,@abbey_titcomb,15,@Sim_Pop,400,TRUE,5275,no ens,
1318,@abbey_titcomb,15,@bitsikka,350,TRUE,5275,no ens,
1319,@abbey_titcomb,15,@Iiterature,300,TRUE,5275,no ens,
1320,@abbey_titcomb,15,@_callil,250,TRUE,5275,no ens,
1321,@abbey_titcomb,15,@AlexisGauba,200,TRUE,5275,no ens,
1322,@abbey_titcomb,15,@notscottmoore,100,TRUE,5275,no ens,
1323,@abbey_titcomb,15,@StatefulWorks,100,TRUE,5275,no ens,
1324,@abbey_titcomb,15,@kashinath_tamot,90,TRUE,5275,no ens,
1325,@abbey_titcomb,15,@neya28901334,90,TRUE,5275,no ens,
1326,@abbey_titcomb,15,@xiangjieking,80,TRUE,5275,no ens,
1327,@abbey_titcomb,15,@mobliducke,80,TRUE,5275,no ens,
1328,@abbey_titcomb,15,@jami_welch_,55,TRUE,5275,no ens,
1329,@abbey_titcomb,15,@strangechances,30,TRUE,5275,no ens,
1330,@abbey_titcomb,15,@samueldiamond,20,TRUE,5275,no ens,
1331,@abbey_titcomb,15,@jzstern,10,TRUE,5275,no ens,
1332,@abbey_titcomb,15,@loftradio_,10,TRUE,5275,no ens,
1333,@abbey_titcomb,15,@mybellalogica,10,TRUE,5275,no ens,
1334,@nnnnicholas,15,@jstn,1000,TRUE,5243,nicholas.mirror.xyz,
1335,@nnnnicholas,15,@quasimatt,730,TRUE,5243,nicholas.mirror.xyz,
1336,@nnnnicholas,15,@jongold,676,TRUE,5243,nicholas.mirror.xyz,
1337,@nnnnicholas,15,@prrfbeauty,550,TRUE,5243,nicholas.mirror.xyz,
1338,@nnnnicholas,15,@themintfund,530,TRUE,5243,nicholas.mirror.xyz,
1339,@nnnnicholas,15,@chrismartz,500,TRUE,5243,nicholas.mirror.xyz,
1340,@nnnnicholas,15,@Nogoodtwts,300,TRUE,5243,nicholas.mirror.xyz,
1341,@nnnnicholas,15,@seedclubhq,250,TRUE,5243,nicholas.mirror.xyz,
1342,@nnnnicholas,15,@thattallguy,200,TRUE,5243,nicholas.mirror.xyz,
1343,@nnnnicholas,15,@notscottmoore,100,TRUE,5243,nicholas.mirror.xyz,
1344,@nnnnicholas,15,@patrickxrivera,100,TRUE,5243,nicholas.mirror.xyz,
1345,@nnnnicholas,15,@m1guelpf,50,TRUE,5243,nicholas.mirror.xyz,
1346,@nnnnicholas,15,@Aer0xander,40,TRUE,5243,nicholas.mirror.xyz,
1347,@nnnnicholas,15,@331salmon,30,TRUE,5243,nicholas.mirror.xyz,
1348,@nnnnicholas,15,@thomasgauthierc,30,TRUE,5243,nicholas.mirror.xyz,
1349,@nnnnicholas,15,@mikemckain_,30,TRUE,5243,nicholas.mirror.xyz,
1350,@nnnnicholas,15,@strangechances,25,TRUE,5243,nicholas.mirror.xyz,
1351,@nnnnicholas,15,@jondashkyle,25,TRUE,5243,nicholas.mirror.xyz,
1352,@nnnnicholas,15,@nnnnicholas,20,TRUE,5243,nicholas.mirror.xyz,
1353,@nnnnicholas,15,@jami_welch_,10,TRUE,5243,nicholas.mirror.xyz,
1354,@nnnnicholas,15,@Bertholet_,10,TRUE,5243,nicholas.mirror.xyz,
1355,@nnnnicholas,15,@jzstern,10,TRUE,5243,nicholas.mirror.xyz,
1356,@nnnnicholas,15,@loftradio_,10,TRUE,5243,nicholas.mirror.xyz,
1357,@nnnnicholas,15,@catalogworks,10,TRUE,5243,nicholas.mirror.xyz,
1358,@nnnnicholas,15,@karinaraf_,5,TRUE,5243,nicholas.mirror.xyz,
1359,@nnnnicholas,15,@judefolly,1,TRUE,5243,nicholas.mirror.xyz,
1360,@nnnnicholas,15,@artignatyev,1,TRUE,5243,nicholas.mirror.xyz,
1361,@0xtuba,15,@m1guelpf,1000,TRUE,5062,tuba.mirror.xyz,
1362,@0xtuba,15,@daranda,666,TRUE,5062,tuba.mirror.xyz,
1363,@0xtuba,15,@strangechances,550,TRUE,5062,tuba.mirror.xyz,
1364,@0xtuba,15,@_anishagnihotri,500,TRUE,5062,tuba.mirror.xyz,
1365,@0xtuba,15,@arjunblj,420,TRUE,5062,tuba.mirror.xyz,
1366,@0xtuba,15,@MarkBeylin,230,TRUE,5062,tuba.mirror.xyz,
1367,@0xtuba,15,@tonysheng,200,TRUE,5062,tuba.mirror.xyz,
1368,@0xtuba,15,@Iiterature,110,TRUE,5062,tuba.mirror.xyz,
1369,@0xtuba,15,@chrismartz,100,TRUE,5062,tuba.mirror.xyz,
1370,@0xtuba,15,@Ajrocwhm,100,TRUE,5062,tuba.mirror.xyz,
1371,@0xtuba,15,@Nogoodtwts,100,TRUE,5062,tuba.mirror.xyz,
1372,@0xtuba,15,@TheDavidZhou,100,TRUE,5062,tuba.mirror.xyz,
1373,@0xtuba,15,@Ericaqu38119446,80,TRUE,5062,tuba.mirror.xyz,
1374,@0xtuba,15,@yaliujiaking,80,TRUE,5062,tuba.mirror.xyz,
1375,@0xtuba,15,@heatdeathx,70,TRUE,5062,tuba.mirror.xyz,
1376,@0xtuba,15,@robwallet,70,TRUE,5062,tuba.mirror.xyz,
1377,@0xtuba,15,@xilufeng1,70,TRUE,5062,tuba.mirror.xyz,
1378,@0xtuba,15,@obspoud,70,TRUE,5062,tuba.mirror.xyz,
1379,@0xtuba,15,@taiyiyi1,60,TRUE,5062,tuba.mirror.xyz,
1380,@0xtuba,15,@kinlpame,60,TRUE,5062,tuba.mirror.xyz,
1381,@0xtuba,15,@Veroniacy,60,TRUE,5062,tuba.mirror.xyz,
1382,@0xtuba,15,@sinahab,60,TRUE,5062,tuba.mirror.xyz,
1383,@0xtuba,15,@patrickxrivera,50,TRUE,5062,tuba.mirror.xyz,
1384,@0xtuba,15,@jami_welch_,45,TRUE,5062,tuba.mirror.xyz,
1385,@0xtuba,15,@quasimatt,31,TRUE,5062,tuba.mirror.xyz,
1386,@0xtuba,15,@mikemckain_,30,TRUE,5062,tuba.mirror.xyz,
1387,@0xtuba,15,@discovery19881,30,TRUE,5062,tuba.mirror.xyz,
1388,@0xtuba,15,@like_a_bitcoin,20,TRUE,5062,tuba.mirror.xyz,
1389,@0xtuba,15,@TMSearcher,20,TRUE,5062,tuba.mirror.xyz,
1390,@0xtuba,15,@samccarthy27,20,TRUE,5062,tuba.mirror.xyz,
1391,@0xtuba,15,@331salmon,10,TRUE,5062,tuba.mirror.xyz,
1392,@0xtuba,15,@LilysProposal,10,TRUE,5062,tuba.mirror.xyz,
1393,@0xtuba,15,@__GhostPepper,10,TRUE,5062,tuba.mirror.xyz,
1394,@0xtuba,15,@salmon_crypto,10,TRUE,5062,tuba.mirror.xyz,
1395,@0xtuba,15,@Kristen0230,10,TRUE,5062,tuba.mirror.xyz,
1396,@0xtuba,15,@onedayillbeok,5,TRUE,5062,tuba.mirror.xyz,
1397,@0xtuba,15,@sammybauch,2,TRUE,5062,tuba.mirror.xyz,
1398,@0xtuba,15,@c5hex,1,TRUE,5062,tuba.mirror.xyz,
1399,@0xtuba,15,@liquidfunc,1,TRUE,5062,tuba.mirror.xyz,
1400,@0xtuba,15,@anantdgoel,1,TRUE,5062,tuba.mirror.xyz,
1401,@teddyburnette,15,@quasimatt,1320,TRUE,5026,teddy.mirror.xyz,
1402,@teddyburnette,15,@chaykak,1070,TRUE,5026,teddy.mirror.xyz,
1403,@teddyburnette,15,@apcbapcb,1045,TRUE,5026,teddy.mirror.xyz,
1404,@teddyburnette,15,@jondashkyle,517,TRUE,5026,teddy.mirror.xyz,
1405,@teddyburnette,15,@khole_emily,500,TRUE,5026,teddy.mirror.xyz,
1406,@teddyburnette,15,@teddyburnette,193,TRUE,5026,teddy.mirror.xyz,
1407,@teddyburnette,15,@strangechances,150,TRUE,5026,teddy.mirror.xyz,
1408,@teddyburnette,15,@Nogoodtwts,80,TRUE,5026,teddy.mirror.xyz,
1409,@teddyburnette,15,@Veroniacy,70,TRUE,5026,teddy.mirror.xyz,
1410,@teddyburnette,15,@teendaze,25,TRUE,5026,teddy.mirror.xyz,
1411,@teddyburnette,15,@lil_smush,25,TRUE,5026,teddy.mirror.xyz,
1412,@teddyburnette,15,@SpaceXponential,18,TRUE,5026,teddy.mirror.xyz,
1413,@teddyburnette,15,@jsmilovitz,10,TRUE,5026,teddy.mirror.xyz,
1414,@teddyburnette,15,@mathewi,1,TRUE,5026,teddy.mirror.xyz,
1415,@teddyburnette,15,@paulgeller,1,TRUE,5026,teddy.mirror.xyz,
1416,@teddyburnette,15,@TywenKelly,1,TRUE,5026,teddy.mirror.xyz,
1417,@zachklein,15,@jstn,1105,TRUE,4978,no ens,
1418,@zachklein,15,@jessewldn,935,TRUE,4978,no ens,
1419,@zachklein,15,@daranda,930,TRUE,4978,no ens,
1420,@zachklein,15,@zachklein,650,TRUE,4978,no ens,
1421,@zachklein,15,@jarroddicker,400,TRUE,4978,no ens,
1422,@zachklein,15,@jondashkyle,361,TRUE,4978,no ens,
1423,@zachklein,15,@jamiew,110,TRUE,4978,no ens,
1424,@zachklein,15,@ecrivaine_k,60,TRUE,4978,no ens,
1425,@zachklein,15,@strangechances,50,TRUE,4978,no ens,
1426,@zachklein,15,@tanghoufa,40,TRUE,4978,no ens,
1427,@zachklein,15,@pinsky_cindy,30,TRUE,4978,no ens,
1428,@zachklein,15,@dApp_boi,30,TRUE,4978,no ens,
1429,@zachklein,15,@kinlpame,30,TRUE,4978,no ens,
1430,@zachklein,15,@zydetg,25,TRUE,4978,no ens,
1431,@zachklein,15,@JillFer64080512,20,TRUE,4978,no ens,
1432,@zachklein,15,@Tracy556677,20,TRUE,4978,no ens,
1433,@zachklein,15,@stronghdkg,20,TRUE,4978,no ens,
1434,@zachklein,15,@longmyself1,20,TRUE,4978,no ens,
1435,@zachklein,15,@FWBtweets,20,TRUE,4978,no ens,
1436,@zachklein,15,@sammdec,20,TRUE,4978,no ens,
1437,@zachklein,15,@pixlpa,19,TRUE,4978,no ens,
1438,@zachklein,15,@Iiterature,13,TRUE,4978,no ens,
1439,@zachklein,15,@thomastraum,10,TRUE,4978,no ens,
1440,@zachklein,15,@xilufeng1,10,TRUE,4978,no ens,
1441,@zachklein,15,@paulsearle_me,10,TRUE,4978,no ens,
1442,@zachklein,15,@mathewi,10,TRUE,4978,no ens,
1443,@zachklein,15,@stephenpdiesel,7,TRUE,4978,no ens,
1444,@zachklein,15,@chadsnuts,5,TRUE,4978,no ens,
1445,@zachklein,15,@codygallo,5,TRUE,4978,no ens,
1446,@zachklein,15,@cminxi,5,TRUE,4978,no ens,
1447,@zachklein,15,@km,3,TRUE,4978,no ens,
1448,@zachklein,15,@permaetheus,2,TRUE,4978,no ens,
1449,@zachklein,15,@officiallyrad,1,TRUE,4978,no ens,
1450,@zachklein,15,@nklansek,1,TRUE,4978,no ens,
1451,@zachklein,15,@bbcheng10,1,TRUE,4978,no ens,
1452,@codygallo,15,@belGIANgwaffles,1480,TRUE,4867,c.mirror.xyz,
1453,@codygallo,15,@apcbapcb,1015,TRUE,4867,c.mirror.xyz,
1454,@codygallo,15,@strangechances,500,TRUE,4867,c.mirror.xyz,
1455,@codygallo,15,@bitsikka,470,TRUE,4867,c.mirror.xyz,
1456,@codygallo,15,@jacksondame,300,TRUE,4867,c.mirror.xyz,
1457,@codygallo,15,@Iiterature,300,TRUE,4867,c.mirror.xyz,
1458,@codygallo,15,@jongold,200,TRUE,4867,c.mirror.xyz,
1459,@codygallo,15,@codygallo,110,TRUE,4867,c.mirror.xyz,
1460,@codygallo,15,@codybrown,100,TRUE,4867,c.mirror.xyz,
1461,@codygallo,15,@patrickxrivera,100,TRUE,4867,c.mirror.xyz,
1462,@codygallo,15,@sishuitang,70,TRUE,4867,c.mirror.xyz,
1463,@codygallo,15,@simondlr,50,TRUE,4867,c.mirror.xyz,
1464,@codygallo,15,@aricaqueenia,50,TRUE,4867,c.mirror.xyz,
1465,@codygallo,15,@SpaceXponential,35,TRUE,4867,c.mirror.xyz,
1466,@codygallo,15,@BlockchainistaX,20,TRUE,4867,c.mirror.xyz,
1467,@codygallo,15,@RoninImperial,20,TRUE,4867,c.mirror.xyz,
1468,@codygallo,15,@eminemsaiko,20,TRUE,4867,c.mirror.xyz,
1469,@codygallo,15,@teddyburnette,10,TRUE,4867,c.mirror.xyz,
1470,@codygallo,15,@fednovikov,10,TRUE,4867,c.mirror.xyz,
1471,@codygallo,15,@ProjectBEBold,2,TRUE,4867,c.mirror.xyz,
1472,@codygallo,15,@mathewi,1,TRUE,4867,c.mirror.xyz,
1473,@codygallo,15,@swilera,1,TRUE,4867,c.mirror.xyz,
1474,@codygallo,15,@SheralynPratt,1,TRUE,4867,c.mirror.xyz,
1475,@codygallo,15,@arsydotorg,1,TRUE,4867,c.mirror.xyz,
1476,@codygallo,15,@Gross_sculptor,1,TRUE,4867,c.mirror.xyz,
1477,@SpaceXponential,15,@bitsikka,1250,TRUE,4697,spacexponential.mirror.xyz,
1478,@SpaceXponential,15,@Nogoodtwts,640,TRUE,4697,spacexponential.mirror.xyz,
1479,@SpaceXponential,15,@jarroddicker,400,TRUE,4697,spacexponential.mirror.xyz,
1480,@SpaceXponential,15,@strangechances,350,TRUE,4697,spacexponential.mirror.xyz,
1481,@SpaceXponential,15,@quasimatt,315,TRUE,4697,spacexponential.mirror.xyz,
1482,@SpaceXponential,15,@jessewldn,300,TRUE,4697,spacexponential.mirror.xyz,
1483,@SpaceXponential,15,@seedclubhq,200,TRUE,4697,spacexponential.mirror.xyz,
1484,@SpaceXponential,15,@kashinath_tamot,150,TRUE,4697,spacexponential.mirror.xyz,
1485,@SpaceXponential,15,@Ajrocwhm,130,TRUE,4697,spacexponential.mirror.xyz,
1486,@SpaceXponential,15,@teddyburnette,100,TRUE,4697,spacexponential.mirror.xyz,
1487,@SpaceXponential,15,@patrickxrivera,100,TRUE,4697,spacexponential.mirror.xyz,
1488,@SpaceXponential,15,@Tunacandrew,87,TRUE,4697,spacexponential.mirror.xyz,
1489,@SpaceXponential,15,@yubancheng,70,TRUE,4697,spacexponential.mirror.xyz,
1490,@SpaceXponential,15,@ramgsini,70,TRUE,4697,spacexponential.mirror.xyz,
1491,@SpaceXponential,15,@linjinlen,70,TRUE,4697,spacexponential.mirror.xyz,
1492,@SpaceXponential,15,@robwallet,70,TRUE,4697,spacexponential.mirror.xyz,
1493,@SpaceXponential,15,@maridegenia,70,TRUE,4697,spacexponential.mirror.xyz,
1494,@SpaceXponential,15,@masonnystrom,50,TRUE,4697,spacexponential.mirror.xyz,
1495,@SpaceXponential,15,@simondlr,50,TRUE,4697,spacexponential.mirror.xyz,
1496,@SpaceXponential,15,@codygallo,43,TRUE,4697,spacexponential.mirror.xyz,
1497,@SpaceXponential,15,@fednovikov,40,TRUE,4697,spacexponential.mirror.xyz,
1498,@SpaceXponential,15,@SpaceXponential,33,TRUE,4697,spacexponential.mirror.xyz,
1499,@SpaceXponential,15,@ShawnKanungo,30,TRUE,4697,spacexponential.mirror.xyz,
1500,@SpaceXponential,15,@stephenpdiesel,27,TRUE,4697,spacexponential.mirror.xyz,
1501,@SpaceXponential,15,@Lindsay17361467,10,TRUE,4697,spacexponential.mirror.xyz,
1502,@SpaceXponential,15,@thisisthetruth,10,TRUE,4697,spacexponential.mirror.xyz,
1503,@SpaceXponential,15,@andrewhong5297,10,TRUE,4697,spacexponential.mirror.xyz,
1504,@SpaceXponential,15,@Koseyazilari,5,TRUE,4697,spacexponential.mirror.xyz,
1505,@SpaceXponential,15,@JonahBaer,4,TRUE,4697,spacexponential.mirror.xyz,
1506,@SpaceXponential,15,@artwithhumans,4,TRUE,4697,spacexponential.mirror.xyz,
1507,@SpaceXponential,15,@ProjectBEBold,2,TRUE,4697,spacexponential.mirror.xyz,
1508,@SpaceXponential,15,@matarr9,2,TRUE,4697,spacexponential.mirror.xyz,
1509,@SpaceXponential,15,@tubefilter,2,TRUE,4697,spacexponential.mirror.xyz,
1510,@SpaceXponential,15,@jimmyeatcarbs,1,TRUE,4697,spacexponential.mirror.xyz,
1511,@SpaceXponential,15,@TiwariKratika22,1,TRUE,4697,spacexponential.mirror.xyz,
1512,@SpaceXponential,15,@liquidfunc,1,TRUE,4697,spacexponential.mirror.xyz,
1513,@_jamiis,14,@lay2000lbs,1090,TRUE,8399,pleasr.mirror.xyz,
1514,@_jamiis,14,@ljin18,1060,TRUE,8399,pleasr.mirror.xyz,
1515,@_jamiis,14,@ali01,1050,TRUE,8399,pleasr.mirror.xyz,
1516,@_jamiis,14,@Cooopahtroopa,830,TRUE,8399,pleasr.mirror.xyz,
1517,@_jamiis,14,@john_c_palmer,630,TRUE,8399,pleasr.mirror.xyz,
1518,@_jamiis,14,@Sim_Pop,550,TRUE,8399,pleasr.mirror.xyz,
1519,@_jamiis,14,@_kinjalbshah,390,TRUE,8399,pleasr.mirror.xyz,
1520,@_jamiis,14,@boardroom_info,300,TRUE,8399,pleasr.mirror.xyz,
1521,@_jamiis,14,@FWBtweets,250,TRUE,8399,pleasr.mirror.xyz,
1522,@_jamiis,14,@patrickxrivera,200,TRUE,8399,pleasr.mirror.xyz,
