contributor,contribution,contract_address,creator
\x2b06fc77eb9d6f64b25bd577dacfa43b56e5b4cc,0.01000000000000000000,\x972fbe58d550f17ed723bc4bceb60163d45e46c1,\x3b3525f60eeea4a1ef554df5425912c2a532875d
\x10d6d2e343281d388291a3e02f3293aaeda67178,0.20000000000000000000,\x85625b4983e6a54eda7e237f1a64e0cfb4408c6d,\x2ae8c972fb2e6c00dded8986e2dc672ed190da06
\xe7bd51dc30d4bdc9fddd42ea7c0a283590c9d416,0.13800000000000000000,\x402eb84d9cb2d6cf66bde9b46d7277d3f4a16b54,\xf7f52dd34bc21eda08c0b804c7c1dbc48375820f
\x3b3525f60eeea4a1ef554df5425912c2a532875d,0.13800000000000000000,\x402eb84d9cb2d6cf66bde9b46d7277d3f4a16b54,\xf7f52dd34bc21eda08c0b804c7c1dbc48375820f
\xb15f50e5ad35f29bf52601d6629b3de44a3b922e,0.02000000000000000000,\x94515e4f6fabad73c8bcdd8cd42f0b5c037e2c49,\x8dca852d10c3cfccb88584281ec1ef2d335253fd
\x23736120b01aa219c13af4aedd333986e1b0d392,0.10400000000000000000,\x94515e4f6fabad73c8bcdd8cd42f0b5c037e2c49,\x8dca852d10c3cfccb88584281ec1ef2d335253fd
\x3ada0a88835691dac6ae3ea2bdd4af14ee76b081,0.06000000000000000000,\x94515e4f6fabad73c8bcdd8cd42f0b5c037e2c49,\x8dca852d10c3cfccb88584281ec1ef2d335253fd
\x76ce7a233804c5f662897bbfc469212d28d11613,0.10400000000000000000,\x94515e4f6fabad73c8bcdd8cd42f0b5c037e2c49,\x8dca852d10c3cfccb88584281ec1ef2d335253fd
\xf627e5f4bad95a956468d8bb6ee20b119f992e96,0.13000000000000000000,\x22ffc1e1ab8e8ee937fe05a4cbe45ed0636e47fb,\xc46e9a66fddc8d1a69529d86e668236f02957f1b
\xc63a26a74326076feb89040586ffcdced3b42bf5,0.20000000000000000000,\x402eb84d9cb2d6cf66bde9b46d7277d3f4a16b54,\xf7f52dd34bc21eda08c0b804c7c1dbc48375820f
\x0b7917b62bc98967e06e80efba9abcaccf3d4928,0.50000000000000000000,\x402eb84d9cb2d6cf66bde9b46d7277d3f4a16b54,\xf7f52dd34bc21eda08c0b804c7c1dbc48375820f
\x51448923d8a215a5a8cd872a51f22c2f5c43b444,0.05000000000000000000,\x85625b4983e6a54eda7e237f1a64e0cfb4408c6d,\x2ae8c972fb2e6c00dded8986e2dc672ed190da06
\xebc239e101e75d288bb200e051a2320486b0240e,1.00000000000000000000,\x94515e4f6fabad73c8bcdd8cd42f0b5c037e2c49,\x8dca852d10c3cfccb88584281ec1ef2d335253fd
\xafafff0f65731ef64083fef84e22300a90cc25a0,0.10000000000000000000,\x54f35d2852e08fe7bfc23e1053fd0ef444a05501,\x6c70e5fc4e4926cd836a6f8b0645aa1a077fa605
\x4b8ee1eef0bd930c2277a60c839834b142b373d2,0.03000000000000000000,\x972fbe58d550f17ed723bc4bceb60163d45e46c1,\x3b3525f60eeea4a1ef554df5425912c2a532875d
\xcc65fa278b917042822538c44ba10ad646824026,0.15000000000000000000,\x972fbe58d550f17ed723bc4bceb60163d45e46c1,\x3b3525f60eeea4a1ef554df5425912c2a532875d
\x616fc752e4d9503b1b65b51f1113003ab2256ce9,0.06000000000000000000,\x22ffc1e1ab8e8ee937fe05a4cbe45ed0636e47fb,\xc46e9a66fddc8d1a69529d86e668236f02957f1b
\x4defa30195094963cfac7285d8d6e6e523c7f90d,0.25000000000000000000,\x22ffc1e1ab8e8ee937fe05a4cbe45ed0636e47fb,\xc46e9a66fddc8d1a69529d86e668236f02957f1b
\x67d6a76e1a27fedac30a43afce205f49b7604060,0.06000000000000000000,\x22ffc1e1ab8e8ee937fe05a4cbe45ed0636e47fb,\xc46e9a66fddc8d1a69529d86e668236f02957f1b
\x6df599f0a940fb2052aea2a352e14cdbca33f330,0.02000000000000000000,\x94515e4f6fabad73c8bcdd8cd42f0b5c037e2c49,\x8dca852d10c3cfccb88584281ec1ef2d335253fd
\xc41190968efa6441e589eb6446b970afe84d5e99,0.10000000000000000000,\x22ffc1e1ab8e8ee937fe05a4cbe45ed0636e47fb,\xc46e9a66fddc8d1a69529d86e668236f02957f1b
\xf4c7e772f24c10e3ce60ce549059a021f60c911e,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x0e290e66b061435c9dc7f7503f7979537fd5cb7a,0.01600000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xbd12aa424c207e90b66402c1f0aec357e8b1ded7,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x2ff847346b019e7cbcb4b3790f582ede19151184,29.0000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xa753e050948ff5bfb4b695f870b3407f85f6def1,0.02500000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,0.20000000000000000000,\x612e8126b11f7d2596be800278ecf2515c85aa5b,\xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce
\x2245be89fc8fab94ed982e859aa3212a4e4eb7e5,0.00500000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x5507dbd48a5a5bace8a6030e878cc4e0af147c33,0.10000000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\xdecd4b961b1984c44afbadbe2844777a627572aa,0.60000000000000000000,\x612e8126b11f7d2596be800278ecf2515c85aa5b,\xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce
\xd2b105c24f7ff289e64e044837f6e308740d10a2,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x915782db070b286375c4b757f63fc9a81c3e93f7,0.20000000000000000000,\x612e8126b11f7d2596be800278ecf2515c85aa5b,\xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce
\xd4786cda66e176173568ce26343135543a3f04cb,0.20000000000000000000,\x612e8126b11f7d2596be800278ecf2515c85aa5b,\xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce
\x66392cae8619293fe638378f60818caccee4a67d,0.01000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x9400e3b00ad9a7bbedd6912cf92f8fe34adc00bb,0.10000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x48f3b8871c0da97c2db6ec35e0961fc269870d63,7.1000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x1dba81c9c1480356647d50586321e13f75724196,0.01500000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x190f84a2a669ac7f4491c4df161dcb98b7c9bb5f,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xbc60aa031a9f34bd7992c99eae5e2c4dd1b5dbc3,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xddf767f258adf0af89896621349cadcf8722f771,3.0000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x611eda0adac972a6b6be89f3f40dac05e82f8538,1.00000000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\x8ef6da2ccfeed6643ef58cf4446f57fe3498415c,0.20000000000000000000,\x612e8126b11f7d2596be800278ecf2515c85aa5b,\xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce
\xfbdf598db4dba841f40680cd9c2d3cf618265be0,0.70000000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\x648aa14e4424e0825a5ce739c8c68610e143fb79,6.0000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x81aa6141923ea42fcaa763d9857418224d9b025a,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x910ed86248a4afc2814e115ae415ac94198168d7,0.20000000000000000000,\x612e8126b11f7d2596be800278ecf2515c85aa5b,\xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce
\x3ec44a823e07555b5f889d8d954eec736eb5865b,0.02000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xced94a73fd5c650bbe78c28b47100b53703d9cff,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x49468f702436d1e590895ffa7155bcd393ce52ae,2.0000000000000000,\x612e8126b11f7d2596be800278ecf2515c85aa5b,\xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce
\xc0158745da6f94ab9de9e2803fc10df6aaf225ac,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x67f8e85371716a9cf373b039cc2bac7fffb6da71,0.10000000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\x28679a1a632125fbbf7a68d850e50623194a709e,0.60000000000000000000,\x612e8126b11f7d2596be800278ecf2515c85aa5b,\xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce
\xf10c5c3217a2660bedce4a038d7bad2c84733e1a,0.25000000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\xb7794f83b2b891ebb92d6036cf85fbdd38b23018,0.00500000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x1aff1e0f1d5f76f92145a278d8c31af9ade783dd,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x5bdc20c8d3b00268c1cb0d1ae404956b6feef19a,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x8da02d597a2616e9ec0c82b2b8366b00d69da29a,0.10000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xea23c259b637f72d80697d4a4d1302df9f64530b,0.00500000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xf0d6999725115e3ead3d927eb3329d63afaec09b,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x9b5c8aabf848a89b1378a930d42fb094a7d94c74,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xc39a90d17a9f67f3a7972823bd371ba99b4ff9ba,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x7a0f0b39fea907deb70a483387fc6d42fa99adfd,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x74fb4e16a1eacde832c6027afa974793b7efd54f,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x0056bcfe33f5c6dfa62b6d3d3cf5a957429828bb,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xf69efcc2dece59fbc75b23ae75f51dd7be3bb1e1,0.01000000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\x0d610b788a324d3372641a9b7f1ee9f42e83f73c,0.60000000000000000000,\x612e8126b11f7d2596be800278ecf2515c85aa5b,\xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce
\x59a5493513ba2378ed57ae5ecfb8a027e9d80365,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x52ba3bc118089b16641a1d11b5530c5cd8e463c3,0.25000000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\x7a71504a0b717a406b6b5c7c4f5e518eab102366,0.10000000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\x3a6cb57e87ba21f48304ff4a0f6ebf81d262a22c,28.8800000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x4bb8ee1c0598be03d4246a816886aec662340a87,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xe62d071ea99a63798fec7222c483c53e87f2a32e,0.20000000000000000000,\x612e8126b11f7d2596be800278ecf2515c85aa5b,\xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce
\x129376ca458092591d05ce549c670519d8d7e68b,0.10000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xdbb2481bba6a9e03b7b5e125dd8d9f471f83f44f,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x7f1e9629089b90c676463aaefb4a2bf6a79c5429,0.20000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xf627e5f4bad95a956468d8bb6ee20b119f992e96,0.10000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x991eab746c648909ce2ecf4a8e944c63fd1ee493,7.9000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x2260c600601a17aa937e36e343df7ce7b89e1ad7,0.10000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x3bbbcbc1c0b584f61ed746096e7b67c6bc2dac93,0.10000000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\xaf221817e6a5750aa71d136adc3621e3ff19685d,0.00200000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x6ad87695ed830da557bbe1c24d2523f9c45b24d4,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xbaea87ff1f062bf47465746e35b17fb697ff6315,0.00900000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\x1ce6a4850c6e56beecf946cbccc0919df9be7347,0.20000000000000000000,\x612e8126b11f7d2596be800278ecf2515c85aa5b,\xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce
\x8fac841807e21807f511daf3c04a34cd78661f4c,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x52efcabfee378d675a50644f4a2c05b741b009c1,0.10000000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\xad6339bac72315be11051a230194a2f3b378e935,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xbad2568b538c3ddb05a7950d84af71c12ecd85ed,1.0100000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xbe81cca2fc9f28e24ede0363ddfcdcba31ab1e3f,0.20000000000000000000,\x612e8126b11f7d2596be800278ecf2515c85aa5b,\xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce
\x3b499ac151097dc9d32e056074e1e541a1ba9e2d,0.50000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x6130b7313833f99956a364156b3329e50695bd65,0.20000000000000000000,\x612e8126b11f7d2596be800278ecf2515c85aa5b,\xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce
\x56b6ae8609ef719478e84c7605ae9604816d699e,0.20000000000000000000,\x612e8126b11f7d2596be800278ecf2515c85aa5b,\xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce
\x01a1a79e83e26a9de566f65a1acdf02dec449d26,0.20000000000000000000,\x612e8126b11f7d2596be800278ecf2515c85aa5b,\xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce
\x570cf51ac81d5871d7fa72fe1f02eb71670dacfa,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xd800fc90efa8532c77ed14102f8280e904c96598,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x50664ede715e131f584d3e7eaabd7818bb20a068,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x376275c4f9e4fffd8a89a90852f253f8e3373f67,0.20000000000000000000,\x612e8126b11f7d2596be800278ecf2515c85aa5b,\xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce
\x487b706a1a0303fed3c0bcd05ccea900952fe415,0.01000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x6acabf5be96647f638d6baaa28d520a447021169,0.10000000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\xca49d1312925ff3799e682d995fdceb325a40e6f,0.10000000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\x1ad8f000063ffc26385bf341f0063d680b4f96f4,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xeafb1a7bb2da730911e246ba071a59551d581a40,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x71eab2760e640775de36eed89983741ae83806c8,0.50000000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\xc4b0d0a7717905d342926958453e0654806850bb,7.8500000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xabee5597eb23afde43f0b6654cd60ab8329556c7,3.0000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x8b104344f397afc33ee55c743a0fbd7d956201cd,0.01000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xf188ccdd5107fc2c04ede0ec04afbbf45dae275d,0.01000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xbe260b86e2ee35a406f9154107f242882ab00aee,0.05000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xb4a134bde4261a45bf60d19f7a51cc1c2c451523,0.01000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x60e772315cf8bdb01b03a4c8eba2a28b491dac24,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x79c4213a328e3b4f1d87b4953c14759399db25e2,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xbde3e87091e7a34b23ab3469edf5d4aa2783f282,0.01000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x9ac9c636404c8d46d9eb966d7179983ba5a3941a,1.6000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x78c0a25ccc21604b3d117100de7c9523f53236c7,0.01100000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x43fecdbeba28503c303360672c5f05825f306785,0.05000000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\x834c673130c085057531f227dcbd375d803d9a98,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x4bd047ca72fa05f0b89ad08fe5ba5ccdc07dffbf,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x601729acddb9e966822a90de235d494647691f1d,0.05000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x52ef83e77243970e74680fc5814d4a7b984d4b89,1.0690000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x9101fdade72aba94f724814a96fdbb83b14568f5,0.00870000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x261e1fbc2d5c7200de55289dfab9ebbc5fd585be,1.00100000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x1eb322c016815ee5b29c071586c1b75be5934576,0.01000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xc9a009bed9ed8a32499e18c20f7cd12132c8d6cb,0.10000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x18c6a47aca1c6a237e53ed2fc3a8fb392c97169b,0.10000000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\xf61397e4b0ff46e78b34d5f72b49b4d46e8c96dd,0.01000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xabfd811636fbbc9bfac9ee6d3bcb85ec88979a86,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xa20416801ac2eacf2372e825b4a90ef52490c2bb,1.00000000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\x0251a655c2193b1d1435019dc833cfd8b2adff71,0.10000000000000000000,\x612e8126b11f7d2596be800278ecf2515c85aa5b,\xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce
\xa0cf798816d4b9b9866b5330eea46a18382f251e,0.01000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x4129b4337d5a2f7278a02ff15bb1e4e548d8ee60,0.60000000000000000000,\x612e8126b11f7d2596be800278ecf2515c85aa5b,\xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce
\x50c6c56400b570017e11515feb50a6080138b3e5,2.5000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\xf0cad7c8b383f79a879eb6df644e336234ebdac8,0.20000000000000000000,\x612e8126b11f7d2596be800278ecf2515c85aa5b,\xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce
\xe723a211e7b916c7fa6ffdb3d2d76f9e4edfdb6d,0.20000000000000000000,\x612e8126b11f7d2596be800278ecf2515c85aa5b,\xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce
\x8a33e42ceb277c4da1dd9098f0ec7bda83b1f04f,0.10000000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
\xb3d3c522a44a39dadf9cbd649cb5f3d85b63f691,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x30e838d51c61811d382962b4e0699715462dcde1,0.01000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x32802f989b4348a51dd0e61d23b78be1a0543469,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x1e341aa44c293d95d13d778492d417d1be4e63d5,11.0000000000000000,\x612e8126b11f7d2596be800278ecf2515c85aa5b,\xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce
\xef42cf85be6adf3081ada73af87e27996046fe63,0.20000000000000000000,\x612e8126b11f7d2596be800278ecf2515c85aa5b,\xf1b20cbc3ccb8e24a6d2326a0cbd12290418d5ce
\x926f974a623c51cac02c7f5c178dc6d2f431c23d,0.01000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x67f72412a592d066a2e688e62664116deabeab29,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x03fad797b9c3ab7aa687d5e7b115c239ec75b0e9,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x2e15d9fb226e2ca3603e1fc74dcaab58fe9fa5f5,3.1000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x3d3dda89016db0f972388407118ecb734bef92c5,1.00000000000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x394460559dbf84928d71e12c319f103b000993ec,8.8700000000000000,\xff2f509668048d4fde4f40fedab3334ce104a39b,\xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33
\x280e205d57eac7e0dddbefa9d7b8be03314a0195,0.25000000000000000000,\x3c50e19c7abf8e5c9a3c56fce64e7015a6e1f49c,
