day,buyer,contribution,creator,contract_address,product_type
2021-03-27T00:00:00+00:00,\x95442638a36c62e51fa0fc726eba02bf5dbc231b,0.10000000000000000000,\x345122f6513329d169cff39ace8978edc3942b5d,\x62a17021884d48449647069b3df6310781256e01,crowdfund
2021-03-15T00:00:00+00:00,\xd94230c9587c9fd4b7b4c10a8b9ded16ab48fd59,0.05000000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-01-28T00:00:00+00:00,\x0febbb3f91fae9bdc2f86b82c1b61a1df6c6a5e8,0.87000000000000000000,\x3527a204a5260a0e36ca695312379370328e4e6c,\x517bab7661c315c63c6465eed1b4248e6f7fe183,crowdfund
2021-03-15T00:00:00+00:00,\x5b93ff82faaf241c15997ea3975419dddd8362c5,0.25000000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-03-15T00:00:00+00:00,\x62661b101ca48734668669a9f1cb83c4889049f3,0.25000000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-04-08T00:00:00+00:00,\x371fd8f99a7e5420b221ff43623e36aaa8f1b6a1,0.66600000000000000000,\xda18e1537622802ec576d99a8e3913914653bd6f,\x95d0a89943e0e3e05d290fc07462c148eb6a11ff,crowdfund
2021-02-15T00:00:00+00:00,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3.5000000000000000,\x3527a204a5260a0e36ca695312379370328e4e6c,\x517bab7661c315c63c6465eed1b4248e6f7fe183,crowdfund
2021-01-28T00:00:00+00:00,\xbd9c944dcfb31cd24c81ebf1c974d950f44e42b8,0.35000000000000000000,\x3527a204a5260a0e36ca695312379370328e4e6c,\x517bab7661c315c63c6465eed1b4248e6f7fe183,crowdfund
2021-01-28T00:00:00+00:00,\xdf879669b3eb2192b1289b08fb8dc8602993ea52,0.50000000000000000000,\x3527a204a5260a0e36ca695312379370328e4e6c,\x517bab7661c315c63c6465eed1b4248e6f7fe183,crowdfund
2021-04-08T00:00:00+00:00,\x0cacc6104d8cd9d7b2850b4f35c65c1ecdeece03,0.50000000000000000000,\xda18e1537622802ec576d99a8e3913914653bd6f,\x95d0a89943e0e3e05d290fc07462c148eb6a11ff,crowdfund
2021-03-15T00:00:00+00:00,\x0440b053a01b63cc64e73775517f32cc28fc2c0b,0.07000000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-04-08T00:00:00+00:00,\x73565c1a7cc4a3ab19bf136ac9a1caee60dd922c,0.05000000000000000000,\xda18e1537622802ec576d99a8e3913914653bd6f,\x95d0a89943e0e3e05d290fc07462c148eb6a11ff,crowdfund
2021-01-28T00:00:00+00:00,\xe08c6c8ad7083482bb9d961249b4938e243f5bf5,0.85000000000000000000,\x3527a204a5260a0e36ca695312379370328e4e6c,\x517bab7661c315c63c6465eed1b4248e6f7fe183,crowdfund
2021-03-15T00:00:00+00:00,\x9dd60d181a91d5b7862f2fb1c834fe41fdfabaf5,0.25000000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-04-08T00:00:00+00:00,\x47b0f09d54af9de6f375ce6638436ca1cad21a4b,0.50000000000000000000,\xda18e1537622802ec576d99a8e3913914653bd6f,\x95d0a89943e0e3e05d290fc07462c148eb6a11ff,crowdfund
2021-03-15T00:00:00+00:00,\x808a2adbd0a3fc679e3f7cd18d4f579bfcaaec9c,0.25000000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-04-08T00:00:00+00:00,\x49ee65d3297d6c308c7367d0cc62ee8383e1d391,0.02000000000000000000,\xda18e1537622802ec576d99a8e3913914653bd6f,\x95d0a89943e0e3e05d290fc07462c148eb6a11ff,crowdfund
2021-03-15T00:00:00+00:00,\xd9c4475e2dd89a9a0ad0c1e9a1e1bb28df7ba298,0.25000000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-03-15T00:00:00+00:00,\xc5da6fa89cfbecb0310b413e05dc98ca2f875864,0.20000000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-03-06T00:00:00+00:00,\x8e2160a024ca85810e5bafba77ea332800c2b231,0.05000000000000000000,\xf0cad7c8b383f79a879eb6df644e336234ebdac8,\x117f51cd7692649c794d841d6d561261b9769a7b,crowdfund
2021-01-28T00:00:00+00:00,\x36de990133d36d7e3df9a820aa3ede5a2320de71,0.01000000000000000000,\x3527a204a5260a0e36ca695312379370328e4e6c,\x517bab7661c315c63c6465eed1b4248e6f7fe183,crowdfund
2021-03-15T00:00:00+00:00,\x75c29d0446c54ce697ebeabc58ec1248da82fc02,0.25000000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-03-21T00:00:00+00:00,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.001300000000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-03-15T00:00:00+00:00,\x9bb4b08a82ef647babe5ccd73339374315018156,0.10000000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-03-06T00:00:00+00:00,\xf719d5d368da5c7006bfbb7e0a4873b5115aa11f,0.25000000000000000000,\xf0cad7c8b383f79a879eb6df644e336234ebdac8,\x117f51cd7692649c794d841d6d561261b9769a7b,crowdfund
2021-03-06T00:00:00+00:00,\x998e2d4bc77e0c3a186854f03db99eefcc169161,0.25000000000000000000,\xf0cad7c8b383f79a879eb6df644e336234ebdac8,\x117f51cd7692649c794d841d6d561261b9769a7b,crowdfund
2021-04-08T00:00:00+00:00,\x1200eb4fa3df9903fc6eff1d7a4a5d17502329b2,0.40000000000000000000,\xda18e1537622802ec576d99a8e3913914653bd6f,\x95d0a89943e0e3e05d290fc07462c148eb6a11ff,crowdfund
2021-03-15T00:00:00+00:00,\xd7226d8cbcfde8577d50531d6b8564765f4695aa,0.25000000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-04-09T00:00:00+00:00,\xb0623c91c65621df716ab8afe5f66656b21a9108,0.02500000000000000000,\xda18e1537622802ec576d99a8e3913914653bd6f,\x95d0a89943e0e3e05d290fc07462c148eb6a11ff,crowdfund
2021-02-18T00:00:00+00:00,\x7a6f726121030cadf9923333d5b6f29277024027,0.25000000000000000000,\x46301f7e700be9cffce3e5e142a2244df3f2d4f2,\xec7b4c86659fe529c1dbc79df0aaeeaf1c642006,crowdfund
2021-04-08T00:00:00+00:00,\x135c21b2da426760718e39da954974c4572ae9f6,0.50000000000000000000,\xda18e1537622802ec576d99a8e3913914653bd6f,\x95d0a89943e0e3e05d290fc07462c148eb6a11ff,crowdfund
2021-03-15T00:00:00+00:00,\xc8f8e2f59dd95ff67c3d39109eca2e2a017d4c8a,0.50000000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-01-28T00:00:00+00:00,\xda949679553d514ce99b2eb0eaf584a49a0d59a5,0.10000000000000000000,\x3527a204a5260a0e36ca695312379370328e4e6c,\x517bab7661c315c63c6465eed1b4248e6f7fe183,crowdfund
2021-04-08T00:00:00+00:00,\xfb7c8a716d8c9577ea293a28ff592bb967ea84c2,0.10000000000000000000,\xda18e1537622802ec576d99a8e3913914653bd6f,\x95d0a89943e0e3e05d290fc07462c148eb6a11ff,crowdfund
2021-02-18T00:00:00+00:00,\xb0623c91c65621df716ab8afe5f66656b21a9108,0.20000000000000000000,\x46301f7e700be9cffce3e5e142a2244df3f2d4f2,\xec7b4c86659fe529c1dbc79df0aaeeaf1c642006,crowdfund
2021-03-25T00:00:00+00:00,\x942cbea64876ff0b2e23c0712b37dc0091804e9c,0.10000000000000000000,\x345122f6513329d169cff39ace8978edc3942b5d,\x62a17021884d48449647069b3df6310781256e01,crowdfund
2021-03-15T00:00:00+00:00,\x20074277f892404ee413753e01bac21a4f8d98c4,0.25000000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-04-08T00:00:00+00:00,\x682c23025534a089f51123e2773cd2d1811fbb52,0.01500000000000000000,\xda18e1537622802ec576d99a8e3913914653bd6f,\x95d0a89943e0e3e05d290fc07462c148eb6a11ff,crowdfund
2021-01-28T00:00:00+00:00,\xee51625b1c309c8af4e13bbacc2e1e6dadbbdde2,0.15000000000000000000,\x3527a204a5260a0e36ca695312379370328e4e6c,\x517bab7661c315c63c6465eed1b4248e6f7fe183,crowdfund
2021-03-26T00:00:00+00:00,\x4f4834c5227f0691596fbc91e9c46d9ab7c0a3d8,0.30000000000000000000,\x345122f6513329d169cff39ace8978edc3942b5d,\x62a17021884d48449647069b3df6310781256e01,crowdfund
2021-03-15T00:00:00+00:00,\x3ede152d4f31444c1a95bd01b987258f9db33fc2,0.25000000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-01-28T00:00:00+00:00,\x3abf8a57b611be2f8269e3f642543555c6179766,0.04000000000000000000,\x3527a204a5260a0e36ca695312379370328e4e6c,\x517bab7661c315c63c6465eed1b4248e6f7fe183,crowdfund
2021-03-15T00:00:00+00:00,\x1d911bcc079660aafb772d48b992d50815b7a66d,0.25000000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-04-09T00:00:00+00:00,\x1ae7a73c3bf5b428b98241b96b43b90afbbb50fc,0.04000000000000000000,\xda18e1537622802ec576d99a8e3913914653bd6f,\x95d0a89943e0e3e05d290fc07462c148eb6a11ff,crowdfund
2021-03-15T00:00:00+00:00,\x5681b90ff9ce010dbccd9c9dcb36f8c16ac7d967,0.25000000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-03-25T00:00:00+00:00,\xceae43b0e59c21b0565961e368c2c1edb59c7b6d,0.01000000000000000000,\x345122f6513329d169cff39ace8978edc3942b5d,\x62a17021884d48449647069b3df6310781256e01,crowdfund
2021-03-15T00:00:00+00:00,\xc3d05bca18d4626073d53416ad66310b64a08eb4,0.01500000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-04-08T00:00:00+00:00,\xe11bfcbdd43745d4aa6f4f18e24ad24f4623af04,0.50000000000000000000,\xda18e1537622802ec576d99a8e3913914653bd6f,\x95d0a89943e0e3e05d290fc07462c148eb6a11ff,crowdfund
2021-01-28T00:00:00+00:00,\x4f0c041455305a177c1699501e8c3c1eeec5aa7e,0.40000000000000000000,\x3527a204a5260a0e36ca695312379370328e4e6c,\x517bab7661c315c63c6465eed1b4248e6f7fe183,crowdfund
2021-06-10T00:00:00+00:00,\x37cee3cab97d193f6517951c16e477af4633e562,0.00500000000000000000,\x345122f6513329d169cff39ace8978edc3942b5d,\x62a17021884d48449647069b3df6310781256e01,crowdfund
2021-01-28T00:00:00+00:00,\xe3d98056b854e0fa648ac59d9a52e48c105bb285,0.09000000000000000000,\x3527a204a5260a0e36ca695312379370328e4e6c,\x517bab7661c315c63c6465eed1b4248e6f7fe183,crowdfund
2021-03-15T00:00:00+00:00,\x48c3932347586d9354553c3a4ee76858e34d0cac,0.05000000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-02-18T00:00:00+00:00,\x4133c79e575591b6c380c233fffb47a13348de86,0.25000000000000000000,\x46301f7e700be9cffce3e5e142a2244df3f2d4f2,\xec7b4c86659fe529c1dbc79df0aaeeaf1c642006,crowdfund
2021-03-15T00:00:00+00:00,\xe39431ff0154c8d36c928de46c3e5a1ef56f9149,0.11000000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-03-15T00:00:00+00:00,\xdcf227c475a43c82a4ffeb133729d6ce2f348a92,0.25000000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-03-06T00:00:00+00:00,\xff37a713c920f6e94043d10c1230e30b13f4d500,0.02000000000000000000,\xf0cad7c8b383f79a879eb6df644e336234ebdac8,\x117f51cd7692649c794d841d6d561261b9769a7b,crowdfund
2021-03-06T00:00:00+00:00,\x3527a204a5260a0e36ca695312379370328e4e6c,0.06000000000000000000,\xf0cad7c8b383f79a879eb6df644e336234ebdac8,\x117f51cd7692649c794d841d6d561261b9769a7b,crowdfund
2021-04-08T00:00:00+00:00,\x6a1453fc936548ed34e11553a1d8e68380fb2439,0.15000000000000000000,\xda18e1537622802ec576d99a8e3913914653bd6f,\x95d0a89943e0e3e05d290fc07462c148eb6a11ff,crowdfund
2021-03-06T00:00:00+00:00,\xa8a33539960ef4779cb0eceded8002c1ecd40582,0.10000000000000000000,\xf0cad7c8b383f79a879eb6df644e336234ebdac8,\x117f51cd7692649c794d841d6d561261b9769a7b,crowdfund
2021-04-08T00:00:00+00:00,\x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,1.00000000000000000000,\xda18e1537622802ec576d99a8e3913914653bd6f,\x95d0a89943e0e3e05d290fc07462c148eb6a11ff,crowdfund
2021-04-09T00:00:00+00:00,\x5ba02f4ff6af1d9d2af8774d10fd32eb57d4e2e6,0.10000000000000000000,\xda18e1537622802ec576d99a8e3913914653bd6f,\x95d0a89943e0e3e05d290fc07462c148eb6a11ff,crowdfund
2021-03-15T00:00:00+00:00,\x853da5fb634c71f01750657eea337b6e4236a3d9,0.18000000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-03-15T00:00:00+00:00,\xfc5dd67f62112f5fed66940bf06505515e521187,0.25000000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-03-29T00:00:00+00:00,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2.50000000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-03-15T00:00:00+00:00,\x63cfe50c0772da1173205e5ecd25f6346f5d688c,0.25000000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-03-15T00:00:00+00:00,\x7a54e416594d6a29ba7ad1555186cf0392d47a32,0.25000000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-03-26T00:00:00+00:00,\xf5eb2293bb18199fdf58f4f85fc9d4fbfea0638b,0.03000000000000000000,\x345122f6513329d169cff39ace8978edc3942b5d,\x62a17021884d48449647069b3df6310781256e01,crowdfund
2021-03-15T00:00:00+00:00,\x814d2dcc371257a878be75462c572274ac2ae7b4,0.20000000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-03-31T00:00:00+00:00,\xe082b562b12c8c65d12187a387b06b8039d41771,0.05000000000000000000,\x345122f6513329d169cff39ace8978edc3942b5d,\x62a17021884d48449647069b3df6310781256e01,crowdfund
2021-04-09T00:00:00+00:00,\x43093861e897d139342ce149935a5f721532a660,0.05000000000000000000,\xda18e1537622802ec576d99a8e3913914653bd6f,\x95d0a89943e0e3e05d290fc07462c148eb6a11ff,crowdfund
2021-03-30T00:00:00+00:00,\x48a63097e1ac123b1f5a8bbffafa4afa8192fab0,0.20000000000000000000,\x345122f6513329d169cff39ace8978edc3942b5d,\x62a17021884d48449647069b3df6310781256e01,crowdfund
2021-04-08T00:00:00+00:00,\x50be6ff2f8d4ba1259b1fd0faaab5e6ea6f6416d,0.10000000000000000000,\xda18e1537622802ec576d99a8e3913914653bd6f,\x95d0a89943e0e3e05d290fc07462c148eb6a11ff,crowdfund
2021-04-02T00:00:00+00:00,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,26.1000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-04-08T00:00:00+00:00,\xe7925d190aea9279400cd9a005e33ceb9389cc2b,0.15000000000000000000,\xda18e1537622802ec576d99a8e3913914653bd6f,\x95d0a89943e0e3e05d290fc07462c148eb6a11ff,crowdfund
2021-02-18T00:00:00+00:00,\x8be3fd8a423c38131aae0330b20ceec425e0e50e,0.25000000000000000000,\x46301f7e700be9cffce3e5e142a2244df3f2d4f2,\xec7b4c86659fe529c1dbc79df0aaeeaf1c642006,crowdfund
2021-01-28T00:00:00+00:00,\xb4c8177a1864240f81bf4897e7c08839036d0d69,0.20000000000000000000,\x3527a204a5260a0e36ca695312379370328e4e6c,\x517bab7661c315c63c6465eed1b4248e6f7fe183,crowdfund
2021-04-22T00:00:00+00:00,\xdafa9e3dae493f0b9d6872eff4fda0f40d1b7488,0.10000000000000000000,\xff37a713c920f6e94043d10c1230e30b13f4d500,\x6bbee45ac65c706d4a701b0977ac9c5cdd448323,crowdfund
2021-04-21T00:00:00+00:00,\xbac1218fbe5b3f2e89932fc110450fcff5743f4b,0.03000000000000000000,\xff37a713c920f6e94043d10c1230e30b13f4d500,\x6bbee45ac65c706d4a701b0977ac9c5cdd448323,crowdfund
2021-03-15T00:00:00+00:00,\xde63171aa8f3f05a1d19b59d2fdc908f202c4cbf,0.04100000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-04-08T00:00:00+00:00,\xaed58605cf7d6a9396f7c0539d51df6763808208,0.25000000000000000000,\xda18e1537622802ec576d99a8e3913914653bd6f,\x95d0a89943e0e3e05d290fc07462c148eb6a11ff,crowdfund
2021-04-09T00:00:00+00:00,\xc45bc8f098c858cd18f4686ba19bed29526d9a92,0.66000000000000000000,\xda18e1537622802ec576d99a8e3913914653bd6f,\x95d0a89943e0e3e05d290fc07462c148eb6a11ff,crowdfund
2021-03-15T00:00:00+00:00,\xac4380ed43f5a976f9b720c6dcc06ba28dec177b,0.25000000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-04-09T00:00:00+00:00,\xa1dc0d57c4c1a2559c2ceb1524796b739ba31abf,0.26000000000000000000,\xda18e1537622802ec576d99a8e3913914653bd6f,\x95d0a89943e0e3e05d290fc07462c148eb6a11ff,crowdfund
2021-03-15T00:00:00+00:00,\x33fc2be5563e3c02a3e127f01bbd71db472aa613,0.02000000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-04-09T00:00:00+00:00,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.000100000000000000000000,\xf0cad7c8b383f79a879eb6df644e336234ebdac8,\x117f51cd7692649c794d841d6d561261b9769a7b,crowdfund
2021-04-08T00:00:00+00:00,\x445d959751d21b6a460b30d0cd0c88ce63b01847,0.01000000000000000000,\xda18e1537622802ec576d99a8e3913914653bd6f,\x95d0a89943e0e3e05d290fc07462c148eb6a11ff,crowdfund
2021-03-30T00:00:00+00:00,\x25cbcfa16e43e58517f80d583087ea89241293e6,0.02000000000000000000,\x345122f6513329d169cff39ace8978edc3942b5d,\x62a17021884d48449647069b3df6310781256e01,crowdfund
2021-01-28T00:00:00+00:00,\xe0a0fa1a9f35a8b8e638469456d9d4a408932313,0.10000000000000000000,\x3527a204a5260a0e36ca695312379370328e4e6c,\x517bab7661c315c63c6465eed1b4248e6f7fe183,crowdfund
2021-04-08T00:00:00+00:00,\x3b3525f60eeea4a1ef554df5425912c2a532875d,0.02000000000000000000,\xda18e1537622802ec576d99a8e3913914653bd6f,\x95d0a89943e0e3e05d290fc07462c148eb6a11ff,crowdfund
2021-03-06T00:00:00+00:00,\x224e69025a2f705c8f31efb6694398f8fd09ac5c,0.25000000000000000000,\xf0cad7c8b383f79a879eb6df644e336234ebdac8,\x117f51cd7692649c794d841d6d561261b9769a7b,crowdfund
2021-03-26T00:00:00+00:00,\xfec0ad833fb7d20a83e373279f37c88159bad99e,0.01000000000000000000,\x345122f6513329d169cff39ace8978edc3942b5d,\x62a17021884d48449647069b3df6310781256e01,crowdfund
2021-03-26T00:00:00+00:00,\xe082b562b12c8c65d12187a387b06b8039d41771,0.10000000000000000000,\x345122f6513329d169cff39ace8978edc3942b5d,\x62a17021884d48449647069b3df6310781256e01,crowdfund
2021-03-15T00:00:00+00:00,\x9597a598024f1d8097c42d13962043f2264689b2,0.25000000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-03-15T00:00:00+00:00,\x663ea6e875ae7d4d899bde1c7c986e74d0fe9ebb,0.01000000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-01-28T00:00:00+00:00,\xd90ec9dc6f220be43ad88f3eff78fbd00d8fd1d6,0.10000000000000000000,\x3527a204a5260a0e36ca695312379370328e4e6c,\x517bab7661c315c63c6465eed1b4248e6f7fe183,crowdfund
2021-04-08T00:00:00+00:00,\x9c0cb93ee323e2a1960e1242121d3e33560db0f0,0.10000000000000000000,\xda18e1537622802ec576d99a8e3913914653bd6f,\x95d0a89943e0e3e05d290fc07462c148eb6a11ff,crowdfund
2021-03-15T00:00:00+00:00,\x51fe20041708a3e46593485b579a9a8f61e037f8,0.05000000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-03-15T00:00:00+00:00,\x8a286b1bbfddf7296c497e99d5900005a09831d2,0.25000000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-03-15T00:00:00+00:00,\x6c01d4484c15e233e2172f67aee8d65b6accbe1b,0.02500000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-04-09T00:00:00+00:00,\x751ff169fa139ab1a90a4acb2180bbf7531e34f1,0.10000000000000000000,\xda18e1537622802ec576d99a8e3913914653bd6f,\x95d0a89943e0e3e05d290fc07462c148eb6a11ff,crowdfund
2021-03-15T00:00:00+00:00,\x9aac56e3fcce13deadca5f34ee3b974792727fae,0.25000000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-03-26T00:00:00+00:00,\x32802f989b4348a51dd0e61d23b78be1a0543469,1.00000000000000000000,\x345122f6513329d169cff39ace8978edc3942b5d,\x62a17021884d48449647069b3df6310781256e01,crowdfund
2021-03-15T00:00:00+00:00,\x65a3870f48b5237f27f674ec42ea1e017e111d63,0.05000000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-03-27T00:00:00+00:00,\xced795b322fe82a8adf0cb179ca62adf429d35d4,0.00100000000000000000,\x345122f6513329d169cff39ace8978edc3942b5d,\x62a17021884d48449647069b3df6310781256e01,crowdfund
2021-03-06T00:00:00+00:00,\xeb54d707252ee9e26e6a4073680bf71154ce7ab5,0.20000000000000000000,\xf0cad7c8b383f79a879eb6df644e336234ebdac8,\x117f51cd7692649c794d841d6d561261b9769a7b,crowdfund
2021-03-15T00:00:00+00:00,\x55ca9dc811bcaedf72ee5e67eee3cb8b4bd611c2,0.24000000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-04-09T00:00:00+00:00,\x69863277f36cd086db7e77cc47c0de48fa398e80,0.01000000000000000000,\xda18e1537622802ec576d99a8e3913914653bd6f,\x95d0a89943e0e3e05d290fc07462c148eb6a11ff,crowdfund
2021-02-18T00:00:00+00:00,\x65764f14c41146db678d10bfbcd87b35af67cb9d,0.25000000000000000000,\x46301f7e700be9cffce3e5e142a2244df3f2d4f2,\xec7b4c86659fe529c1dbc79df0aaeeaf1c642006,crowdfund
2021-03-15T00:00:00+00:00,\xc189585a368d62b3b423f3cdf6dab4e8d1237684,0.09000000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-04-09T00:00:00+00:00,\xc986ca9476edc3c021c04e3306f9e37eed9071ab,0.10000000000000000000,\xda18e1537622802ec576d99a8e3913914653bd6f,\x95d0a89943e0e3e05d290fc07462c148eb6a11ff,crowdfund
2021-04-08T00:00:00+00:00,\x8fd3cd9d681214557f04e2c1e73f0f680635b2ab,0.01000000000000000000,\xda18e1537622802ec576d99a8e3913914653bd6f,\x95d0a89943e0e3e05d290fc07462c148eb6a11ff,crowdfund
2021-04-08T00:00:00+00:00,\xd3dd62e5ad098d2220e3921d41494fb9754c1bf1,0.10000000000000000000,\xda18e1537622802ec576d99a8e3913914653bd6f,\x95d0a89943e0e3e05d290fc07462c148eb6a11ff,crowdfund
2021-03-25T00:00:00+00:00,\xcdafa2411cfdaed08ba97a7dcacaaf6446a1b94b,0.01000000000000000000,\x345122f6513329d169cff39ace8978edc3942b5d,\x62a17021884d48449647069b3df6310781256e01,crowdfund
2021-03-15T00:00:00+00:00,\xc8f2e2f97a946a7df2100c4387e8e09ca290f889,0.25000000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-03-15T00:00:00+00:00,\x6deff613db2662c38785de75acd97e9430c3c1ab,0.23000000000000000000,\xadbd9aeda5633448e8b4953b4376c9514075abf4,\x00055b597e0050405b27c90d21343b1eb5b74165,crowdfund
2021-04-09T00:00:00+00:00,\x036e3972f2b499699414fe9476d496ca2f8c824b,0.05000000000000000000,\xda18e1537622802ec576d99a8e3913914653bd6f,\x95d0a89943e0e3e05d290fc07462c148eb6a11ff,crowdfund
2021-04-08T00:00:00+00:00,\xa65f68a8b78538de64cf631bd85222cc29e67404,0.02500000000000000000,\xda18e1537622802ec576d99a8e3913914653bd6f,\x95d0a89943e0e3e05d290fc07462c148eb6a11ff,crowdfund
2021-01-28T00:00:00+00:00,\xa0cf798816d4b9b9866b5330eea46a18382f251e,0.09000000000000000000,\x3527a204a5260a0e36ca695312379370328e4e6c,\x517bab7661c315c63c6465eed1b4248e6f7fe183,crowdfund
2021-04-30T00:00:00+00:00,\x21e6fafd7f727ea9ef785d46ef41865d6504afc8,0.05000000000000000000,\x345122f6513329d169cff39ace8978edc3942b5d,\x62a17021884d48449647069b3df6310781256e01,crowdfund
