,source,AU_value,CF_contribution,ED_purchaseValue,SP_value,Votes,mentions,twitter,betweenness,created,unique_contributed,votes_before,did_bid,total_contributions,did_contribute,did_create,actual_airdrop,betweenness_level
1302,0x5df52e6b70f25919ad29add390efe2614f91b2c6,0.0,0.0,0.0,0.0,10.0,0.0,e1winjin,6.581151321874491e-07,0.0,0.0,20,0,0.0,0.0,0.0,0.04000002632460529,low
1303,0x5dfc3beacf41529d88f8da67e4ceabe0ed3ce7ca,0.0,0.0,0.0,0.0,10.0,13.0,pswgnr,9.80604242846753e-06,0.0,0.0,10,0,0.0,0.0,0.0,0.020000196120848572,low
1304,0x5dff263b20cc503268742921868c42ab5799a3e6,0.0,0.0,0.0,0.0,10.0,118.0,munamwasi,7.504147651055014e-05,0.0,0.0,20,0,0.0,0.0,0.0,0.04000300165906042,low
1305,0x5e0bdb43c4a99dd1e24b6e973886e66268d40701,0.0,0.0,0.0,0.0,10.0,0.0,traceytolbertm3,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
1306,0x5e12c32914f00ece9853c280770f6805e35153ca,0.0,0.0,0.0,0.0,10.0,28.0,crookedycrook,9.91040949606422e-07,0.0,0.0,30,0,0.0,0.0,0.0,0.06000005946245697,low
1307,0x5e27a2447b4f19064f0014d3de3bb0777f7b84c9,0.0,0.0,0.0,0.0,10.0,29.0,bitcoinduke,0.0007155337704081,0.0,0.0,20,0,0.0,0.0,0.0,0.04002862135081633,low
1308,0x5e349eca2dc61abcd9dd99ce94d04136151a09ee,0.0,0.0,0.0,0.0,19530.0,270.0,ljxie,0.0131097655684412,4.0,0.0,1180,0,0.0,0.0,1.5,3.9106036950941827,low
1309,0x5e3f6ae45109fbdc2e23eaf93353ea1964d3c7ed,0.0,0.0,0.01,0.0,0.0,0.0,0,0.0,0.0,0.06666666666666667,0,0,0.01,2.5,0.0,0.0001666666666666667,low
1310,0x5e5536bfad28af8675654ee3fe4fd95e358d595f,0.0,0.0,0.0,0.0,1.0,5.0,chr1stophe,1.4828239164638202e-06,0.0,0.0,10,0,0.0,0.0,0.0,0.020000029656478333,low
1311,0x5e5ddb85ced411f0efe365e8e627281c63350519,0.0,0.0,0.0,0.0,10.0,2.0,nnaemekachined7,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
1312,0x5e611e445b62ee4ece67b58996d64ab9942cbad3,0.0,0.008,0.0,0.0,0.0,0.0,0,0.0,0.0,0.06666666666666667,0,0,0.008,2.5,0.0,0.00013333333333333334,low
1313,0x5e692fe3d06414d75380604ba202c7d5ed94f219,0.0,0.0,0.0,0.0,4300.0,23.0,piercze,0.0008122349661885,6.0,0.0,1100,0,0.0,0.0,1.5,3.7030052693748976,low
1314,0x5e9f95b2d0c9a91dee1e3ea05ff2ded67ca52105,0.0,0.0,0.0,0.0,0.0,53.0,seb2point0,0.0001995529975336,0.0,0.0,20,0,0.0,0.0,0.0,0.04000798211990134,low
1315,0x5ecfb23218e3d1a6e74ef0ed07304739a280ea1d,0.0,0.0,0.0,0.0,60.0,0.0,xkeepitup,0.0,0.0,0.0,40,0,0.0,0.0,0.0,0.08,low
1316,0x5edf575176dc43fe9e18b55a67a3e4a018eb4f5b,0.0,0.0,0.0,0.0,0.0,62.0,dg_goens,0.0006313954564615,0.0,0.0,1000,0,0.0,0.0,0.0,2.001262790912923,low
1317,0x5ef4679e46ccbdf9ac9905ffe782dc6227d541ba,0.0,0.0,0.0,0.0,7.0,7.0,justinglibert,2.6631439712543696e-05,0.0,0.0,20,0,0.0,0.0,0.0,0.0400010652575885,low
1318,0x5ef944257cb567d3040489f547012e59a96a11e3,0.0,0.0,0.0,0.0,2130.0,192.0,seyitaylor,0.0044033419655895,0.0,0.0,1070,0,0.0,0.0,0.0,2.149423151806362,low
1319,0x5f309c1116ce21dbefbcc36ff2a9c8751f15ac7e,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.06666666666666667,0,1,4.0,2.5,0.0,0.06666666666666667,low
1320,0x5f30d4e9060f2e1400cc7bd0b9d3829dc4116378,0.0,0.0,0.0,0.0,10.0,2.0,naninick27,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
1321,0x5f429371c3b930d3998a9f06b0ba56d7ae9d21cd,0.0,0.0,0.0,0.0,10.0,11.0,tinymixtapes,3.127983324691522e-05,0.0,0.0,40,0,0.0,0.0,0.0,0.08000250238665975,low
1322,0x5f5676b24d7b6faf586292977c29fb0b7f74ac4f,0.0,0.0,0.0,0.0,10.0,18.0,nininini2222ni,0.0003428068059074,0.0,0.0,20,0,0.0,0.0,0.0,0.0400137122722363,low
1323,0x5f61d5e6bf06f46f78481b2dd081d0cf67dccafe,0.0,0.0,0.0,0.0,10.0,21.0,memejayy5,0.000148722044058,0.0,0.0,20,0,0.0,0.0,0.0,0.040005948881762315,low
1324,0x5f855b107afaadf722cf9611b82167a272b4acb0,0.0,0.0,0.0,0.0,10.0,1.0,smilingsky123,0.0001981681080601,0.0,0.0,20,0,0.0,0.0,0.0,0.0400079267243224,low
1325,0x5fa18f60c6e4a08493abd3a4da7b02e20b0cb2f9,0.0,1.02,0.0,0.0,0.0,0.0,dyor_me,0.0,0.0,0.06666666666666667,10,0,1.02,2.5,0.0,0.037,low
1326,0x5fc64499864ab082756cc0fdfb0267d74b0dffb8,0.0,0.0,0.0,0.0,10.0,136.0,karan4d,0.0002995202967143,0.0,0.0,20,0,0.0,0.0,0.0,0.04001198081186857,low
1327,0x5fd34654fc113cf21d94997db62858e4add11d9c,0.0,0.0,0.0,0.0,1.0,1.0,_sumocat_,1.1297992348770217e-06,0.0,0.0,30,0,0.0,0.0,0.0,0.06000006778795409,low
1328,0x60097d9ff69b2445799b7c8874f79d9e1afed5ab,0.0,0.0,0.0,0.0,27.0,8.0,annieyke,6.924715238502377e-06,0.0,0.0,30,0,0.0,0.0,0.0,0.060000415482914314,low
1329,0x601729acddb9e966822a90de235d494647691f1d,0.0,0.25,0.0,0.0,0.0,0.0,clublandgrace,0.0002038300412236,0.0,0.13333333333333333,10,0,0.25,2.5,0.0,0.028339108517834673,low
1330,0x60203b2d05f84baf615095596c4353ff11d2a407,0.0,0.0,0.0,0.0,0.0,160.0,zkether,0.0007234611823706,0.0,0.0,10,0,0.0,0.0,0.0,0.02001446922364741,low
1331,0x603ec266064ab002c3d66061bab3afda369493d1,0.0,0.0,0.01,0.0,0.0,0.0,0,0.0,0.0,0.06666666666666667,10,0,0.01,2.5,0.0,0.020166666666666666,low
1332,0x60489eea7de02dde525777d6e4646fa8c44f7c5a,0.0,0.0,0.0,0.0,1.0,0.0,jhonsu777,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
1333,0x60566cb8d8dfb84d0b25a7cd3dae7c1eadfbdb5f,0.0,0.0,0.0,0.0,2.0,27.0,sylviardotcom,0.0001674025973027,0.0,0.0,30,0,0.0,0.0,0.0,0.06001004415583815,low
1334,0x605aa738608850c504494d21fbae75e06a23a3da,0.0,0.05,0.0,0.0,0.0,0.0,0,0.0,0.0,0.06666666666666667,0,0,0.05,2.5,0.0,0.0008333333333333333,low
1335,0x605acc13c07cb2de5261dc64d315857fde7d5c5c,0.0,0.0,0.0,0.0,10.0,32.0,apruden08,0.0005177114497532,1.0,0.0,20,0,0.0,0.0,1.5,1.54079727563262,low
1336,0x607502216cfe3bfe8407ee5ef62e9a4cfefcb66c,0.0,0.0,0.0,0.0,10.0,0.0,enricomoses,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
1337,0x60b0224bebd002e2cf9ef7d505dcd07ea5bd1156,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.06666666666666667,0,0,2.0,2.5,0.0,0.03333333333333333,low
1338,0x60da0a8626787ac5e8304c44cbec919f4b4702cc,0.0,0.0,0.0,0.0,10.0,5.0,mariusnedelcu,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
1340,0x60e772315cf8bdb01b03a4c8eba2a28b491dac24,0.0,1.0,0.0,0.0,0.0,0.0,cryptolewis256,0.0,0.0,0.06666666666666667,10,0,1.0,2.5,0.0,0.03666666666666667,low
1341,0x60e799c5371f64271dbf6b2e5e04b1925df91e72,0.0,0.0,0.0,0.0,0.0,8.0,heatdao,0.0006441790273937,0.0,0.0,1010,0,0.0,0.0,0.0,2.021301241635335,low
1342,0x60ffb47ba331edebc9d3279975ee37decf6ea276,0.0,0.0,0.0,0.0,10.0,4.0,willzamora_61,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
1343,0x611eda0adac972a6b6be89f3f40dac05e82f8538,0.0,2.08,0.0,0.0,0.0,0.0,austingreen,0.0002599513036521,0.0,0.13333333333333333,10,0,2.08,2.5,0.0,0.08935655564979292,low
1344,0x612532ac193e62a75aacf46885ae8e9d69219182,0.0,0.0,0.0,0.0,6.0,6.0,pedrorenan,0.000486525271379,0.0,0.0,20,0,0.0,0.0,0.0,0.04001946101085516,low
1346,0x6130b7313833f99956a364156b3329e50695bd65,0.0,0.42,0.06,0.0,8700.0,36.0,quiettheory,0.0034812118341,0.0,0.3333333333333333,1120,0,0.48,2.5,0.0,2.2879371629817484,low
1347,0x613cc907e053bf8e2618b3e04febdb070ed31c2b,0.0,0.002,0.0,0.0,0.0,0.0,0x_anon1,0.0003622624705789,0.0,0.06666666666666667,10,0,0.002,2.5,0.0,0.020040590658160596,low
1348,0x61560d5be25a23a7958bda279b1c206b316265ac,0.0,0.0,0.0,0.0,10.0,1.0,maxtat1,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
1349,0x616396affaf05e1514a685acd757ffb9432e2c3e,0.0,0.0,0.07,0.0,0.0,0.0,0,0.0,0.0,0.06666666666666667,0,0,0.07,2.5,0.0,0.0011666666666666668,low
1350,0x616fc752e4d9503b1b65b51f1113003ab2256ce9,0.0,0.06,0.0,0.0,0.0,0.0,0,0.0,0.0,0.06666666666666667,0,0,0.06,2.5,0.0,0.001,low
1351,0x617096ec92315d6a23a5ebdcf4f1fc3a8c59e5d5,0.0,0.0,0.0,0.0,20.0,31.0,ccassets,3.7308389368038535e-06,0.0,0.0,30,0,0.0,0.0,0.0,0.06000022385033621,low
1352,0x619c899709e6d7b425909007125bf666b03768ad,0.0,0.0,0.0,0.0,390.0,0.0,riversidemetal1,7.139565956231526e-05,0.0,0.0,120,0,0.0,0.0,0.0,0.24001713495829496,low
1353,0x61a0e0ba72145f7d24c5fef949da2e74d5203f72,0.0,0.0,0.0,0.0,60.0,50.0,online_workflow,1.5001826878735866e-05,0.0,0.0,30,0,0.0,0.0,0.0,0.060000900109612725,low
1354,0x61c98f7110ddce29680cd7eb6e1cd77a81d7587a,0.0,0.0,0.0,0.0,10.0,13.0,cryptolegend81,1.3067733460771108e-05,0.0,0.0,20,0,0.0,0.0,0.0,0.04000052270933844,low
1355,0x61d21eda4bf7c09d3c55d7b8b8f6bdaa690179cf,0.0,0.0,0.0,0.0,10.0,0.0,stesch83367532,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
1356,0x61d8bf0c1ebde1be56bc145ff5e9018feed32835,0.57,0.1,0.0,0.0,10.0,120.0,nerfwrld,0.000515346497983,0.0,0.13333333333333333,20,1,0.6699999999999999,2.5,0.0,0.06236545659837427,low
1357,0x61fbba10d7de2040f570af1d17d7161a67eb6fb6,0.0,0.0,0.0,0.0,10.0,23.0,_crypto_memes_,2.6400486016627444e-05,0.0,0.0,20,0,0.0,0.0,0.0,0.040001056019440664,low
1358,0x620051b8553a724b742ae6ae9cc3585d29f49848,0.0,0.0,0.06,0.0,0.0,0.0,jeffdaly,0.0,0.0,0.06666666666666667,10,0,0.06,2.5,0.0,0.021,low
1359,0x621188985e08bb357a556b657ba8008fc743ceee,0.0,0.0,0.0,0.0,10.0,0.0,_bit7,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
1360,0x621450b6320dccf4179f7c51c5c15cae2633652a,0.0,0.0,0.0,0.0,10.0,94.0,braeden_norris,8.152810168488955e-06,0.0,0.0,20,0,0.0,0.0,0.0,0.04000032611240674,low
1361,0x621b35b50c508f3497437ae777dee70d052d6ad9,0.0,0.0,0.0,0.0,12187.0,258.0,masonnystrom,0.004862696502618,1.0,0.0,1160,0,0.0,0.0,1.5,3.83857550064,low
1362,0x621f2a5ef987e064e76da1eb378e7193cefc0baa,1.95,0.0,0.0,0.0,0.0,0.0,chatwithcharles,0.0002980197841974,0.0,0.06666666666666667,10,1,1.95,2.5,0.0,0.052515646038670365,low
1363,0x625d6405dcac9c82f4b681a131d9182115448f75,0.0,0.2,0.0,0.0,0.0,0.0,mikebodge,5.7061061244846354e-05,0.0,0.06666666666666667,10,0,0.2,2.5,0.0,0.023334664758095716,low
1364,0x628822822e6584ba62f639d82d15d8e0ad321583,0.0,0.0,0.0,0.0,30.0,295.0,chubchubkun,0.0010674628633265,0.0,0.0,30,0,0.0,0.0,0.0,0.060064047771799585,low
1365,0x6289071a919d25e5ae90754e851e6f8507108245,0.0,0.05,0.05,0.0,0.0,0.0,0,0.000348637705,0.0,0.13333333333333333,0,0,0.1,2.5,0.0,0.003334495459016666,low
1366,0x629898596dc5f16c31af69382ab7985654332e78,0.0,0.0,0.06,0.0,0.0,0.0,0,0.0,0.0,0.06666666666666667,0,0,0.06,2.5,0.0,0.001,low
1367,0x62cce104e48b92e09399a1dcac25b924853a3f95,0.0,0.04,0.0,0.0,0.0,0.0,0,0.0,0.0,0.06666666666666667,0,0,0.04,2.5,0.0,0.0006666666666666668,low
1368,0x6304ea4cd3c4a7344302eb4344d1ef8c6b7dbfca,0.0,0.0,0.0,0.0,10.0,4.0,jarmanson,1.3650210598134866e-05,0.0,0.0,20,0,0.0,0.0,0.0,0.040000546008423926,low
1369,0x6324c91749ca835d6897250b58d4eaf2bf42a8a1,0.0,0.0,0.0,0.0,10.0,53.0,jeremysklaroff,2.4255253669625528e-05,0.0,0.0,20,0,0.0,0.0,0.0,0.040000970210146786,low
1370,0x6330496afe5d4ca30726a88eff562711d98eaa61,0.0,0.0,0.0,0.0,10.0,0.0,huyoo94534271,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
1371,0x636af0d1c0c46e288ad961a28c5f63ad95143326,0.0,0.0,0.0,0.0,10.0,0.0,wang_boguo,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
1372,0x637c517f9393cf12049dd74e73eef238e66f599a,0.0,0.0,0.0,0.0,0.0,21.0,jiyounyk,1.7683438230142072e-05,0.0,0.0,1000,0,0.0,0.0,0.0,2.0000353668764603,low
1373,0x6395cc6e900b1a29195be284979131e02f831683,0.0,0.03,0.0,0.0,0.0,0.0,0,0.0,0.0,0.06666666666666667,0,0,0.03,2.5,0.0,0.0005,low
1374,0x639d1c83da8df1ee49b83f6a2d34a7e7f6ab0017,0.0,0.0,0.0,0.0,10.0,59.0,akohatanu,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
1375,0x63b265d170f35d6bb724a6c00b4dcc822ea97867,0.0,0.02,0.0,0.0,0.0,0.0,willsputra,1.274285585099102e-06,0.0,0.06666666666666667,10,0,0.02,2.5,0.0,0.020333359243806897,low
1376,0x63be47625c7acd531d0e0bd35abfbd4573013295,0.0,0.05,0.0,0.0,0.0,0.0,goderbug,0.0,0.0,0.06666666666666667,10,0,0.05,2.5,0.0,0.020833333333333332,low
1377,0x63dfa5861e99460ebfbd6defaacddadf1f53d615,0.0,0.0,0.01,0.0,0.0,0.0,0,0.0,0.0,0.06666666666666667,0,0,0.01,2.5,0.0,0.0001666666666666667,low
1378,0x64208d12c45a02ce784546131fe15689150a1001,0.0,0.0,0.0,0.0,10.0,8.0,arisyud1,3.257661964774565e-07,0.0,0.0,20,0,0.0,0.0,0.0,0.04000001303064786,low
1379,0x6421200d4d9dce407c29da69d28996d8dab6503c,0.0,0.0,0.07,0.0,0.0,0.0,starvnbillion,0.0,0.0,0.06666666666666667,10,0,0.07,2.5,0.0,0.021166666666666667,low
1380,0x64298a72f4e3e23387efc409fc424a3f17356fc4,0.0,0.212,0.0,0.0,14815.0,0.0,quasimatt,0.0038009742092082,3.0,0.13333333333333333,1190,0,0.212,2.5,1.5,3.9018413068161397,low
1381,0x642bf2b93dcab8e3fdbf9bfe2382a968f4a1785c,0.0,0.0,0.0,0.0,10.0,26.0,xing_will,0.0002518948582266,0.0,0.0,20,0,0.0,0.0,0.0,0.04001007579432907,low
1382,0x642c7f7040c656d633a9267284b338ff41051541,0.0,0.0,0.11,0.0,0.0,0.0,dcbuild3r,0.0,0.0,0.06666666666666667,10,0,0.11,2.5,0.0,0.021833333333333333,low
1383,0x6432c098bfeda15dd4d0692c46bdb43091a95171,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.06666666666666667,0,0,1.0,2.5,0.0,0.016666666666666666,low
1384,0x644156537bdb3eaf81c904633c3ba844d5feb00f,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.06666666666666667,10,0,1.0,2.5,0.0,0.03666666666666667,low
1385,0x644ebb167a11fb4d165aa2288b9d912c3ea1d701,0.0,0.0,0.0,0.0,10.0,11.0,librariancrypto,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
1386,0x648aa14e4424e0825a5ce739c8c68610e143fb79,0.0,6.0,1.06,0.0,30.0,110.0,sassal0x,0.0322624620051468,0.0,0.13333333333333333,1020,0,7.0600000000000005,2.5,0.0,2.348741188549044,low
1387,0x648ab2fcca75b02a481e7e24b92b6f78a3bd86e7,0.0,0.0,0.0,0.0,10.0,4.0,megamay61,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
1388,0x648cb96d8cfcf1ee20eac67c3732002ddd1abd3f,0.0,0.0,0.0,0.0,10.0,6.0,evergreen_q,7.088667996826926e-05,0.0,0.0,20,0,0.0,0.0,0.0,0.04000283546719873,low
1389,0x649b729d939ffd45416d987eb3d4efe36bbc69ae,0.0,1.11111111111,0.0,0.0,0.0,0.0,alongoren,0.0,0.0,0.06666666666666667,10,0,1.11111111111,2.5,0.0,0.0385185185185,low
1390,0x64a1ca8b4f19571ebc7d92ec8eb8d04fa4d63e11,0.0,0.0,0.0,0.0,10.0,5.0,resortman_,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
1391,0x64a302b702951c8106d4b4d3033c75d0bed3b138,0.0,0.0,0.0,0.0,10.0,10.0,drdegenmd,0.0004742465148844,0.0,0.0,20,0,0.0,0.0,0.0,0.040018969860595374,low
1392,0x64beb6f6899fda992875392bc07daf6cb0f41731,0.0,0.0,0.0,0.0,80.0,0.0,ginonft,1.47537043436743e-05,0.0,0.0,90,0,0.0,0.0,0.0,0.18000265566678186,low
1393,0x64c883c685e88364170a9c4736fa9049ff961d0c,0.0,0.0,0.0,0.0,10.0,12.0,crypto_lord10,2.6186555311000508e-05,0.0,0.0,20,0,0.0,0.0,0.0,0.04000104746221244,low
1394,0x64eb4e3cae1c6baf4eb6f07c3506ec9063d9301c,0.0,0.0,0.0,0.005,0.0,0.0,gtsewell,0.0,0.0,0.06666666666666667,10,0,0.005,2.5,0.0,0.020083333333333335,low
1395,0x6505006a5e88c0a6fd4178cb1356361f94738d59,0.0,0.0,0.0,0.0,10.0,3.0,ge26188289,7.630617650545305e-05,0.0,0.0,20,0,0.0,0.0,0.0,0.04000305224706022,low
1396,0x6514ea5c3387b5f853c0cf2c7f99c6a00ff6edd0,0.0,0.0,0.0,0.0,360.0,0.0,kinlpame,1.1907031014401023e-05,0.0,0.0,90,0,0.0,0.0,0.0,0.18000214326558261,low
1397,0x65150b5fa861481651225ef4412136dcbf696232,0.0,0.0,0.0,0.0,10.0,0.0,chocorantanex,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
1398,0x651a1ff4f2ec09faa582d36d00361d8960503ddb,0.0,0.0,0.0,0.0,10.0,2.0,colinmccavitt,6.367609579692281e-06,0.0,0.0,20,0,0.0,0.0,0.0,0.04000025470438318,low
1399,0x651aa117de3fdafd89f0fc25f13f273738bc77d8,0.0,0.0,0.0,0.0,280.0,0.0,yubancheng,1.937693137873355e-06,0.0,0.0,80,0,0.0,0.0,0.0,0.16000031003090207,low
1400,0x653e430f15535b7c5c6f8ae6fc514b28a6906438,0.0,0.0,0.0,0.0,100.0,0.0,julia_r0senberg,1.2343566596415616e-06,0.0,0.0,40,0,0.0,0.0,0.0,0.08000009874853277,low
1401,0x6552be7816f797945120ee965b9903da3f0c4845,0.0,0.0,0.16,0.0,0.0,0.0,_gen0x,3.604248381203924e-05,0.0,0.06666666666666667,10,0,0.16,2.5,0.0,0.022667483629633074,low
1402,0x655a9189e1d6e0fffcfca2eb8f0cdace04a716a2,0.0,0.003,0.0,0.0,0.0,0.0,orlandocubitt,0.0,0.0,0.06666666666666667,10,0,0.003,2.5,0.0,0.020050000000000002,low
1403,0x655e27d4abe7d97214b05b586929fcb1290dd630,0.0,0.0,0.0,0.0,360.0,4.0,maridegenia,1.3665278431256018e-05,0.0,0.0,90,0,0.0,0.0,0.0,0.1800024597501176,low
1404,0x65926cfbebc5902a871130fa7fa626f49dcc763c,0.0,0.0,0.0,0.0,10.0,0.0,sumith_bs,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
1405,0x65946ffb5fabe6d4d02f826699204336b42d436f,0.0,0.1,0.0,0.0,30.0,1.0,marrowdao,0.004620069525135,0.0,0.06666666666666667,50,0,0.1,2.5,0.0,0.1021363737350554,low
1406,0x659d3807b72ca8ce8f5b4721bddc61547ecca740,0.0,0.0,0.0,0.0,10.0,0.0,roshanzzzzzz,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
1407,0x65a3870f48b5237f27f674ec42ea1e017e111d63,0.0,0.0,0.0,0.0,10.0,0.0,michaelgingras,0.0,0.0,0.0,90,0,0.0,0.0,0.0,0.18,low
1408,0x65a532ae957e40521b789c45179fe0157ed22b4c,0.0,0.0,0.0,0.0,10.0,7.0,creattiveme,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
1409,0x65b3f11e1b18d88b252c119d2bfa9a3686e66e07,0.0,0.0,0.0,0.0,10.0,4.0,striglis,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
1410,0x65c16d3767f50b1d3a7b0b19d88518bc233f680b,0.0,0.0,0.0,0.0,10.0,0.0,noirlek,7.686199246965777e-07,0.0,0.0,20,0,0.0,0.0,0.0,0.04000003074479699,low
1411,0x65ca4f011426fc2ac02041fbac0d12707070ea35,0.0,0.0,0.0,0.0,10.0,83.0,devmoore,0.0001186127761512,0.0,0.0,20,0,0.0,0.0,0.0,0.04000474451104605,low
1412,0x6615636b3f5551987a455cb51ac623da36a62e5b,0.0,0.0,0.0,0.0,2.0,4.0,jackclarke_,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
1413,0x662127bf82b794a26b7ddb6b495f6a5a20b81738,0.0,0.0,0.0,0.0,10.0,171.0,paulcowgill,0.0009170588932534,0.0,0.0,20,0,0.0,0.0,0.0,0.04003668235573014,low
1414,0x662d5d79849113a5403af776210307a7c82a5267,0.0,0.0,0.0,0.0,8090.0,31.0,themintfund,0.0042821910667217,6.0,0.0,1090,0,0.0,0.0,1.5,3.695758463125536,low
1415,0x66392cae8619293fe638378f60818caccee4a67d,0.0,0.01,0.0,0.0,0.0,0.0,0,0.0,0.0,0.06666666666666667,0,0,0.01,2.5,0.0,0.0001666666666666667,low
1416,0x665204b8594deae6cf8c2a9e30cca774dc8b2128,0.0,0.0,0.0,0.0,360.0,0.0,promoteyournfts,0.0,0.0,0.0,90,0,0.0,0.0,0.0,0.18,low
1417,0x66739a727b15e1229d33b15aaa98ce292b0725a8,0.0,0.0,0.0,0.0,10.0,0.0,schakkis,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
1418,0x6689b9d1642bb413c74c35eeba13165f755f26fe,0.0,2.6,0.0,0.0,0.0,0.0,devinjelliot,0.0,0.0,0.06666666666666667,10,0,2.6,2.5,0.0,0.06333333333333334,low
1419,0x66943316565fe60619ef3517c9ab80072b71223b,0.0,0.0,0.1,0.0,0.0,0.0,0,0.0,0.0,0.06666666666666667,0,0,0.1,2.5,0.0,0.0016666666666666666,low
1420,0x66b340673fce10bd3bfbbe59997ae188a16b6710,0.0,0.0,0.0,0.0,1000.0,62.0,syndicatedao,0.0008022335203308,5.0,0.0,1010,0,0.0,0.0,1.5,3.5228238619915646,low
1421,0x66b9bd3a9f0d44121533f88c94d4e35213222917,0.0,1.2,0.0,0.0,0.0,0.0,nanspr0,0.0,0.0,0.06666666666666667,10,0,1.2,2.5,0.0,0.04,low
1422,0x66c19e3612efa7b18c18ee4d75a8aae1d7902225,0.0,1.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.06666666666666667,0,0,1.4,2.5,0.0,0.023333333333333334,low
1423,0x66c7fe6d7e15049d4f432dc7e189ee76e17f8fef,0.0,0.0,0.06,0.02,0.0,0.0,0,9.723663517261972e-06,0.0,0.13333333333333333,0,0,0.08,2.5,0.0,0.0026666925964360464,low
1424,0x66c97dc031bb2f6ad421cef7b01de0ca2ae4fe64,0.0,0.01,0.01,0.0,0.0,0.0,conkerbro,0.000348637705,0.0,0.13333333333333333,10,0,0.02,2.5,0.0,0.020673871845903333,low
1425,0x66da63b03feca7dd44a5bb023bb3645d3252fa32,0.0,0.75,0.0,0.0,11626.0,414.0,nogoodtwts,0.0094849840959445,2.0,0.2,1170,0,0.75,2.5,1.5,3.914278025832025,low
1426,0x66e41b54f32502a51b11e5365420661ceb9ef504,0.0,0.0,0.0,0.0,10.0,0.0,justinlhauser,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
1427,0x66ea968b31b00f48f15c3d50ad18c84dd6b42773,0.0,0.0,0.0,0.0,10.0,8.0,gospelnathaniel,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
1428,0x670a6eb62f5146d4b3b40c7b58aa31d175e3d6fb,0.0,0.2,0.0,0.0,0.0,0.0,godfreymeyer,0.0002199134287911,0.0,0.06666666666666667,10,0,0.2,2.5,0.0,0.023338464646671792,low
1429,0x67123c503ebd779d3a61dce56c07a7be89c993f8,0.0,1.0,0.0,0.0,0.0,0.0,androoeth,0.0,0.0,0.06666666666666667,10,0,1.0,2.5,0.0,0.03666666666666667,low
1430,0x6717810f7f2674e7d35f28733d777c61464af0b5,0.0,0.0,0.0,0.0,10.0,6.0,deanofprivacy,1.0365229907942356e-05,0.0,0.0,20,0,0.0,0.0,0.0,0.040000414609196316,low
1431,0x6724948b11e691d397bcb512e152c9204c077739,0.0,0.0,0.0,0.0,60.0,0.0,selimimoberdorf,1.1566866389323064e-05,0.0,0.0,40,0,0.0,0.0,0.0,0.08000092534931115,low
1432,0x676a11d2ed76cf626361430575113d4fd44bdb2d,0.0,0.0,0.0,0.0,10.0,0.0,shit_finance,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.04,low
1433,0x67d6a76e1a27fedac30a43afce205f49b7604060,0.0,0.06,0.0,0.0,0.0,0.0,jacob_weinberg,0.0,0.0,0.06666666666666667,10,0,0.06,2.5,0.0,0.021,low
1434,0x67f72412a592d066a2e688e62664116deabeab29,0.0,1.0,0.0,0.0,0.0,0.0,rnuw1knrwdki5kx,0.0,0.0,0.06666666666666667,10,0,1.0,2.5,0.0,0.03666666666666667,low
1435,0x67f8e85371716a9cf373b039cc2bac7fffb6da71,0.0,0.1,0.0,0.0,0.0,0.0,memosca5,0.0,0.0,0.06666666666666667,10,0,0.1,2.5,0.0,0.021666666666666667,low
